*Begin rocking: 06/03/2023 11:10:17
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6738100	5	1	2	72371	89	3
         1	1.6738500	5	2	1	72003	75	3
         2	1.6739000	5	1	4	71622	99	5
         3	1.6739500	5	4	1	72080	105	5
         4	1.6740100	5	2	7	73251	119	9
         5	1.6740500	5	3	5	73574	118	8
         6	1.6741000	5	1	5	70732	165	6
         7	1.6741500	5	5	7	72991	168	12
         8	1.6742100	5	8	3	73228	190	11
         9	1.6742500	5	18	6	72070	209	24
        10	1.6743000	5	25	8	72412	271	33
        11	1.6743600	5	35	15	72659	342	50
        12	1.6744100	5	65	44	71565	427	109
        13	1.6744500	5	94	95	71981	474	189
*stopped by user: 06/03/2023 11:11:49
