*Begin rocking: 03/03/2023 09:39:35
*Points: 0
*
*notes: 
*Rho-Axis: 9.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2605000	4	611	385	54406	2394	996
         1	1.2605500	4	793	773	54448	2656	1566
         2	1.2606000	4	1007	1402	54506	2953	2409
         3	1.2606400	4	1233	2129	54013	3104	3362
         4	1.2607000	4	1256	2374	54166	3191	3630
         5	1.2607500	4	1323	2400	54170	3172	3723
         6	1.2608000	4	1169	2219	54370	3120	3388
         7	1.2608700	4	981	1853	54910	2839	2834
         8	1.2609000	4	797	1380	54399	2781	2177
         9	1.2609400	4	620	775	53741	2493	1395
*stopped by user: 03/03/2023 09:40:31
