*Begin rocking: 02/03/2023 12:15:52
*Points: 0
*
*notes: 
*Rho-Axis: 8.280
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2774500	2	59	22	25579	858	81
         1	1.2775000	2	79	27	25944	923	106
         2	1.2775400	2	103	52	25217	1167	155
         3	1.2775900	2	204	79	26037	1446	283
         4	1.2776300	2	282	145	26458	1723	427
         5	1.2776900	2	407	341	23097	2131	748
         6	1.2777400	2	620	857	26986	2285	1477
         7	1.2778000	2	867	1623	24582	2719	2490
         8	1.2778500	2	896	1792	26113	2709	2688
         9	1.2778900	2	903	1899	25568	2780	2802
        10	1.2779400	2	813	1944	25487	2732	2757
        11	1.2779900	2	735	1804	26402	2692	2539
        12	1.2780300	2	610	1408	24016	2601	2018
        13	1.2780900	2	470	833	25887	2398	1303
        14	1.2781400	2	328	356	25695	2061	684
        15	1.2782000	2	193	152	26049	1695	345
*stopped by user: 02/03/2023 12:16:51
