*Begin rocking: 06/03/2023 11:50:19
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6740200	5	10	6	74017	135	16
         1	1.6740500	5	9	6	71821	148	15
         2	1.6741000	5	4	6	73020	186	10
         3	1.6741500	5	14	9	72427	213	23
         4	1.6742000	5	24	9	72780	249	33
         5	1.6742500	5	24	17	71115	281	41
         6	1.6743000	5	38	18	71708	334	56
         7	1.6743500	5	54	34	72937	393	88
         8	1.6744000	5	92	70	72432	524	162
         9	1.6744500	5	108	129	73368	545	237
        10	1.6744900	5	125	216	73387	680	341
        11	1.6745600	5	175	321	73722	724	496
        12	1.6745900	5	209	398	73592	788	607
        13	1.6746400	5	211	480	72790	826	691
        14	1.6747100	5	241	517	72891	837	758
        15	1.6747500	5	251	493	72948	852	744
        16	1.6748000	5	229	455	73238	894	684
        17	1.6748500	5	231	333	72904	859	564
        18	1.6749000	5	184	242	74262	808	426
        19	1.6749500	5	167	179	72905	765	346
        20	1.6750000	5	131	159	72179	851	290
        21	1.6750500	5	107	93	72759	801	200
        22	1.6751000	5	131	121	74036	739	252
        23	1.6751500	5	130	196	74171	832	326
        24	1.6752000	5	165	298	73634	832	463
        25	1.6752500	5	218	414	72514	889	632
        26	1.6753100	5	248	483	72057	831	731
        27	1.6753500	5	228	511	72120	869	739
        28	1.6754100	5	251	505	72959	807	756
        29	1.6754500	5	233	434	72636	750	667
        30	1.6755000	5	184	328	72032	673	512
        31	1.6755500	5	167	249	72661	606	416
        32	1.6756000	5	164	184	72844	587	348
        33	1.6756500	5	117	114	72444	488	231
        34	1.6757000	5	67	71	73362	475	138
        35	1.6757500	5	37	40	73419	373	77
        36	1.6758100	5	33	18	72901	310	51
        37	1.6758600	5	33	14	72832	287	47
        38	1.6759000	5	26	7	72954	232	33
        39	1.6759500	5	17	8	71739	186	25
*stopped by user: 06/03/2023 11:54:52
