*Begin rocking: 03/03/2023 09:42:43
*Points: 0
*
*notes: 
*Rho-Axis: 9.150
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2604600	4	68	27	54147	823	95
         1	1.2605000	4	79	25	54663	943	104
         2	1.2605500	4	140	34	54779	1151	174
         3	1.2606000	4	207	88	53818	1468	295
         4	1.2606600	4	389	208	54032	1752	597
         5	1.2607000	4	557	417	54219	2130	974
         6	1.2607500	4	774	793	53408	2584	1567
         7	1.2608100	4	1028	1447	54861	3089	2475
         8	1.2608400	4	1068	1833	55058	3058	2901
         9	1.2609000	4	1248	2071	55280	3137	3319
        10	1.2609400	4	1175	2252	54249	3151	3427
        11	1.2610100	4	1096	2114	54230	3054	3210
        12	1.2610500	4	921	1764	54742	2939	2685
        13	1.2610900	4	781	1430	54636	2803	2211
        14	1.2611600	4	535	812	54926	2394	1347
        15	1.2612000	4	434	474	54796	2107	908
        16	1.2612700	4	285	210	54246	1843	495
*stopped by user: 03/03/2023 09:44:23
