*Begin rocking: 06/03/2023 13:35:09
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720200	5	0	0	90304	10	0
         1	1.6720500	5	0	0	89641	12	0
         2	1.6721100	5	0	0	90210	13	0
         3	1.6721600	5	1	1	88560	17	2
         4	1.6722000	5	1	0	89826	19	1
         5	1.6722500	5	2	2	89802	19	4
         6	1.6723000	5	0	1	72278	14	1
         7	1.6723500	5	0	1	75615	14	1
         8	1.6723900	5	0	0	74654	14	0
         9	1.6724500	5	1	0	77254	23	1
        10	1.6725000	5	1	1	79570	17	2
        11	1.6725600	5	4	0	80295	20	4
        12	1.6726000	5	2	1	80927	19	3
        13	1.6726500	5	2	3	79475	24	5
        14	1.6727100	5	1	2	80601	16	3
        15	1.6727400	5	1	0	79197	25	1
        16	1.6728000	5	0	1	69536	18	1
        17	1.6728400	5	2	0	76092	21	2
        18	1.6729000	5	3	0	75285	31	3
        19	1.6729600	5	1	2	69726	29	3
        20	1.6730100	5	1	1	72289	32	2
        21	1.6730500	5	2	1	70279	42	3
        22	1.6731100	5	2	1	72448	34	3
        23	1.6731600	5	2	1	71809	36	3
        24	1.6732100	5	1	0	71059	45	1
        25	1.6732500	5	0	4	73102	41	4
        26	1.6733100	5	1	1	70585	44	2
        27	1.6733500	5	8	0	71609	53	8
        28	1.6734200	5	2	1	72364	64	3
        29	1.6734500	5	1	2	71928	67	3
        30	1.6735100	5	2	0	77765	82	2
        31	1.6735500	5	3	4	77873	92	7
        32	1.6736000	5	4	5	76345	86	9
        33	1.6736600	5	6	5	79631	126	11
        34	1.6737000	5	8	7	79086	140	15
        35	1.6737500	5	12	5	79583	154	17
        36	1.6738100	5	20	7	79955	206	27
        37	1.6738600	5	21	19	79618	231	40
        38	1.6739200	5	38	32	80433	260	70
        39	1.6739500	5	35	41	73614	317	76
        40	1.6740100	5	68	77	76248	403	145
        41	1.6740600	5	82	103	70812	439	185
        42	1.6741100	5	97	164	68082	474	261
        43	1.6741600	5	129	218	73133	542	347
        44	1.6741900	5	127	251	82267	553	378
        45	1.6742600	5	186	321	81323	628	507
        46	1.6743100	5	165	352	82029	596	517
        47	1.6743500	5	177	368	81697	621	545
        48	1.6744100	5	160	355	80663	558	515
        49	1.6744500	5	153	327	81023	577	480
        50	1.6744900	5	143	241	81722	460	384
        51	1.6745700	5	127	176	80177	506	303
        52	1.6746000	5	111	131	75013	471	242
        53	1.6746500	5	88	124	74210	439	212
        54	1.6747000	5	64	87	73880	370	151
        55	1.6747600	5	41	50	77326	328	91
        56	1.6748000	5	29	23	76462	296	52
        57	1.6748500	5	19	9	78743	250	28
        58	1.6749100	5	11	2	78062	220	13
        59	1.6749600	5	19	18	77575	247	37
        60	1.6750000	5	28	47	77669	275	75
        61	1.6750500	5	20	30	74533	285	50
        62	1.6751000	5	18	25	73088	259	43
        63	1.6751600	5	23	9	73185	297	32
        64	1.6752000	5	35	23	77480	305	58
        65	1.6752600	5	39	60	67982	364	99
        66	1.6753100	5	55	88	69283	378	143
        67	1.6753500	5	64	103	72281	448	167
        68	1.6754100	5	107	185	73685	512	292
        69	1.6754600	5	133	235	75139	517	368
        70	1.6755000	5	147	315	75055	629	462
        71	1.6755500	5	168	320	77139	649	488
        72	1.6755900	5	178	346	76322	600	524
        73	1.6756500	5	180	344	77014	627	524
        74	1.6757100	5	193	342	70294	568	535
        75	1.6757600	5	174	312	76328	526	486
        76	1.6758100	5	150	253	76203	537	403
        77	1.6758500	5	127	184	71213	475	311
        78	1.6758900	5	117	159	72898	417	276
        79	1.6759600	5	93	93	72160	390	186
        80	1.6760100	5	57	54	71472	298	111
        81	1.6760500	5	46	50	71586	250	96
        82	1.6761100	5	32	26	72313	201	58
        83	1.6761400	5	22	12	71707	197	34
        84	1.6762100	5	14	5	68560	195	19
        85	1.6762500	5	10	7	76631	134	17
        86	1.6763100	5	6	2	74903	141	8
        87	1.6763500	5	13	2	70341	119	15
        88	1.6764100	5	8	2	66852	106	10
        89	1.6764500	5	1	1	72579	76	2
        90	1.6765100	5	1	2	72280	79	3
        91	1.6765700	5	2	3	72123	66	5
        92	1.6766000	5	2	1	73762	74	3
        93	1.6766500	5	2	1	72509	54	3
        94	1.6767100	5	1	2	72447	54	3
        95	1.6767600	5	2	0	73445	31	2
        96	1.6768100	5	2	1	71017	47	3
        97	1.6768600	5	1	1	73660	35	2
*stopped by user: 06/03/2023 13:46:14
