*Begin rocking: 29/03/2023 10:46:55
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6731000	2	100	808	26841	783	908
         1	1.6731300	2	195	936	25356	914	1131
         2	1.6732100	2	318	1221	26065	1278	1539
         3	1.6732400	2	442	1405	26987	1477	1847
         4	1.6732900	2	706	1578	25988	1773	2284
         5	1.6733500	2	1042	2311	25918	2195	3353
         6	1.6734000	2	1156	2839	25918	2427	3995
         7	1.6734400	2	1533	3305	25586	2588	4838
         8	1.6734800	2	1651	3634	26311	2616	5285
         9	1.6735400	2	1329	3887	25934	2549	5216
        10	1.6735900	2	1313	3751	25682	2452	5064
        11	1.6736400	2	984	3848	26656	2238	4832
        12	1.6736900	2	699	3368	25754	2073	4067
        13	1.6737400	2	526	2649	25908	1943	3175
        14	1.6737900	2	490	2097	26013	1728	2587
        15	1.6738400	2	346	1460	26780	1402	1806
        16	1.6739000	2	230	1112	26336	1132	1342
        17	1.6739400	2	192	922	26288	952	1114
*stopped by user: 29/03/2023 10:48:01
