*Begin rocking: 29/03/2023 10:42:49
*Points: 0
*
*notes: 
*Rho-Axis: 9.230
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6731200	2	34	378	26232	391	412
         1	1.6731400	2	34	403	26686	414	437
         2	1.6731900	2	34	509	25844	444	543
         3	1.6732500	2	49	564	26927	526	613
         4	1.6733000	2	63	654	25915	584	717
         5	1.6733400	2	100	741	19170	753	841
         6	1.6733900	2	162	908	22014	944	1070
         7	1.6734300	2	265	1057	21968	1113	1322
         8	1.6735000	2	458	1242	23036	1371	1700
         9	1.6735400	2	661	1516	22239	1728	2177
        10	1.6735900	2	873	2025	22083	2124	2898
        11	1.6736500	2	1359	2746	22181	2384	4105
        12	1.6736900	2	1463	3209	22493	2587	4672
        13	1.6737400	2	1375	3665	22279	2640	5040
        14	1.6737900	2	1550	3718	23315	2565	5268
        15	1.6738400	2	1335	3892	22880	2475	5227
        16	1.6739000	2	1079	3667	22144	2404	4746
        17	1.6739400	2	770	3417	22634	2046	4187
        18	1.6739900	2	671	2706	22848	1906	3377
        19	1.6740400	2	561	1969	22921	1685	2530
        20	1.6740900	2	491	1510	21861	1393	2001
        21	1.6741400	2	357	1109	22380	1176	1466
        22	1.6741900	2	273	960	25292	972	1233
*stopped by user: 29/03/2023 10:44:13
