# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 204 13246 615569 7649 3764362440 13450 0.0000000 0.0000000 108.9746090 58.7562500
-1.5000000 60.0 257 13517 619200 7537 3764362504 13774 0.0000000 0.0000000 108.9746090 58.7562500
-1.2500000 60.0 403 13300 627457 7558 3764362568 13703 0.0000000 0.0000000 108.9746090 58.7562500
-1.0000000 60.0 519 13453 637450 7628 3764362632 13972 0.0000000 0.0000000 108.9746090 58.7562500
-0.7500000 60.0 627 13234 623201 7726 3764362696 13861 0.0000000 0.0000000 108.9746090 58.7562500
-0.5000000 60.0 587 13181 595993 7480 3764362760 13768 0.0000000 0.0000000 108.9746090 58.7562500
-0.2500000 60.0 464 13393 604002 7607 3764362825 13857 0.0000000 0.0000000 108.9746090 58.7562500
0.0000000 60.0 385 13121 724830 7644 3764362889 13506 0.0000000 0.0000000 108.9746090 58.7562500
0.2500000 60.0 246 13280 665098 7628 3764362953 13526 0.0000000 0.0000000 108.9746090 58.7562500
0.5000000 60.0 219 13274 670409 7642 3764363017 13493 0.0000000 0.0000000 108.9746090 58.7562500
0.7500000 60.0 279 13455 679205 7568 3764363081 13734 0.0000000 0.0000000 108.9746090 58.7562500
1.0000000 60.0 393 13015 686053 7482 3764363146 13408 0.0000000 0.0000000 108.9746090 58.7562500
1.2500000 60.0 507 13492 716409 7601 3764363210 13999 0.0000000 0.0000000 108.9746090 58.7562500
1.5000000 60.0 566 13214 686117 7576 3764363274 13780 0.0000000 0.0000000 108.9746090 58.7562500
1.7500000 60.0 587 13380 628458 7496 3764363338 13967 0.0000000 0.0000000 108.9746090 58.7562500
