# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 233 11183 605344 8123 3764331869 11416 0.0000000 0.0000000 107.9936520 11.5562500
-1.5000000 60.0 137 11154 611096 7885 3764331934 11291 0.0000000 0.0000000 107.9936520 11.5562500
-1.2500000 60.0 491 11084 606848 8045 3764331998 11575 0.0000000 0.0000000 107.9936520 11.5562500
-1.0000000 60.0 920 11274 610484 7751 3764332062 12194 0.0000000 0.0000000 107.9936520 11.5562500
-0.7500000 60.0 1389 11389 608944 7977 3764332126 12778 0.0000000 0.0000000 107.9936520 11.5562500
-0.5000000 60.0 1804 11224 608640 8150 3764332190 13028 0.0000000 0.0000000 107.9936520 11.5562500
-0.2500000 60.0 1756 10919 610560 7762 3764332254 12675 0.0000000 0.0000000 107.9936520 11.5562500
0.0000000 60.0 1257 10967 606983 8019 3764332319 12224 0.0000000 0.0000000 107.9936520 11.5562500
0.2500000 60.0 659 11384 608850 7884 3764332383 12043 0.0000000 0.0000000 107.9936520 11.5562500
0.5000000 60.0 247 11132 608118 7846 3764332447 11379 0.0000000 0.0000000 107.9936520 11.5562500
0.7500000 60.0 158 10997 602026 7860 3764332511 11155 0.0000000 0.0000000 107.9936520 11.5562500
1.0000000 60.0 499 11214 605686 7918 3764332575 11713 0.0000000 0.0000000 107.9936520 11.5562500
1.2500000 60.0 1062 11206 605759 7792 3764332639 12268 0.0000000 0.0000000 107.9936520 11.5562500
1.5000000 60.0 1550 11236 605861 7820 3764332703 12786 0.0000000 0.0000000 107.9936520 11.5562500
1.7500000 60.0 1853 11345 610150 7852 3764332768 13198 0.0000000 0.0000000 107.9936520 11.5562500
