# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 232 12924 622993 7516 3764383626 13156 0.0000000 0.0000000 109.6503910 12.0718750
-1.5000000 60.0 169 12502 613973 7673 3764383691 12671 0.0000000 0.0000000 109.6503910 12.0718750
-1.2500000 60.0 238 12908 618658 7691 3764383755 13146 0.0000000 0.0000000 109.6503910 12.0718750
-1.0000000 60.0 538 12814 612939 7621 3764383819 13352 0.0000000 0.0000000 109.6503910 12.0718750
-0.7500000 60.0 788 12884 707243 7812 3764383883 13672 0.0000000 0.0000000 109.6503910 12.0718750
-0.5000000 60.0 978 12836 711799 7799 3764383948 13814 0.0000000 0.0000000 109.6503910 12.0718750
-0.2500000 60.0 966 12827 735227 7846 3764384012 13793 0.0000000 0.0000000 109.6503910 12.0718750
0.0000000 60.0 812 12640 708510 7727 3764384076 13452 0.0000000 0.0000000 109.6503910 12.0718750
0.2500000 60.0 466 12912 728172 7763 3764384140 13378 0.0000000 0.0000000 109.6503910 12.0718750
0.5000000 60.0 215 12757 674019 7760 3764384204 12972 0.0000000 0.0000000 109.6503910 12.0718750
0.7500000 60.0 141 12800 656073 7720 3764384269 12941 0.0000000 0.0000000 109.6503910 12.0718750
1.0000000 60.0 316 12806 645694 7506 3764384333 13122 0.0000000 0.0000000 109.6503910 12.0718750
1.2500000 60.0 562 12810 630814 7726 3764384397 13372 0.0000000 0.0000000 109.6503910 12.0718750
1.5000000 60.0 854 12593 625322 7794 3764384461 13447 0.0000000 0.0000000 109.6503910 12.0718750
1.7500000 60.0 959 12664 755961 7656 3764384526 13623 0.0000000 0.0000000 109.6503910 12.0718750
