# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 8347 7247 168546 6 3793731756 15594 0.000000 0.000000
-1.669922 20.0 7071 8293 163740 3 3793731782 15364 0.000000 0.000000
-1.604004 20.0 6325 9438 162425 2 3793731808 15763 0.000000 0.000000
-1.505127 20.0 5191 10548 164041 1 3793731834 15739 0.000000 0.000000
-1.428223 20.0 4302 11438 163549 2 3793731861 15740 0.000000 0.000000
-1.340332 20.0 3349 12464 162953 0 3793731887 15813 0.000000 0.000000
-1.241455 20.0 2397 13505 163131 5 3793731913 15902 0.000000 0.000000
-1.153565 20.0 1993 13756 163287 5 3793731939 15749 0.000000 0.000000
-1.076660 20.0 1806 13986 162150 0 3793731965 15792 0.000000 0.000000
-0.999756 20.0 1890 13852 164011 3 3793731991 15742 0.000000 0.000000
-0.900879 20.0 2146 13392 167235 1 3793732017 15538 0.000000 0.000000
-0.802002 20.0 2783 12841 165909 2 3793732044 15624 0.000000 0.000000
-0.736084 20.0 3386 12125 166568 1 3793732070 15511 0.000000 0.000000
-0.637207 20.0 4692 11013 167684 1 3793732096 15705 0.000000 0.000000
-0.549316 20.0 5607 9987 166511 2 3793732122 15594 0.000000 0.000000
-0.483398 20.0 6316 9245 164069 2 3793732148 15561 0.000000 0.000000
-0.395508 20.0 7829 7745 164116 7 3793732174 15574 0.000000 0.000000
-0.296631 20.0 8730 6784 164617 3 3793732200 15514 0.000000 0.000000
-0.208740 20.0 9175 6067 167489 2 3793732226 15242 0.000000 0.000000
-0.120850 20.0 9765 5433 171543 4 3793732252 15198 0.000000 0.000000
-0.043945 20.0 10000 5494 167221 3 3793732279 15494 0.000000 0.000000
0.043945 20.0 9690 5499 168239 4 3793732305 15189 0.000000 0.000000
0.120850 20.0 9554 5646 167477 3 3793732331 15200 0.000000 0.000000
0.219727 20.0 8751 6625 166920 1 3793732357 15376 0.000000 0.000000
0.296631 20.0 8472 7054 167418 3 3793732383 15526 0.000000 0.000000
0.395508 20.0 7213 8272 165951 5 3793732409 15485 0.000000 0.000000
0.472412 20.0 6176 9530 166206 6 3793732435 15706 0.000000 0.000000
0.560303 20.0 5162 10592 166797 1 3793732461 15754 0.000000 0.000000
0.648193 20.0 4264 11523 166585 2 3793732487 15787 0.000000 0.000000
0.736084 20.0 3071 12614 166473 6 3793732513 15685 0.000000 0.000000
0.812988 20.0 2573 13301 166350 5 3793732540 15874 0.000000 0.000000
0.900879 20.0 2108 13703 166588 3 3793732566 15811 0.000000 0.000000
0.977783 20.0 1756 14039 167055 8 3793732592 15795 0.000000 0.000000
1.065674 20.0 1813 13922 165289 1 3793732618 15735 0.000000 0.000000
1.164551 20.0 2196 13443 163143 2 3793732644 15639 0.000000 0.000000
1.252441 20.0 2603 13147 161175 7 3793732670 15750 0.000000 0.000000
1.340332 20.0 3402 12108 162896 0 3793732696 15510 0.000000 0.000000
1.406250 20.0 4315 11528 162362 5 3793732722 15843 0.000000 0.000000
1.494141 20.0 5140 10298 162541 0 3793732749 15438 0.000000 0.000000
1.582031 20.0 6396 9210 161968 3 3793732775 15606 0.000000 0.000000
1.669922 20.0 7579 7873 162832 3 3793732801 15452 0.000000 0.000000
1.768799 20.0 8507 6858 162852 7 3793732827 15365 0.000000 0.000000
