# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 175 10329 376826 10508 3770870332 10504 0.0000000 0.0000000 -0.0219730
-0.0858680 60.0 83 10532 377116 10328 3770870459 10615 0.0000000 0.0000000 -0.0219730
-0.0717360 60.0 100 10495 372061 10233 3770870586 10595 0.0000000 0.0000000 -0.0219730
-0.0646700 60.0 119 10397 371998 10343 3770870713 10516 0.0000000 0.0000000 -0.0219730
-0.0505380 60.0 185 10486 371651 10389 3770870840 10671 0.0000000 0.0000000 -0.0219730
-0.0364060 60.0 312 10366 371125 10409 3770870968 10678 0.0000000 0.0000000 -0.0219730
-0.0222740 60.0 379 10451 371058 10197 3770871095 10830 0.0000000 0.0000000 -0.0219730
-0.0081420 60.0 474 10505 371282 10430 3770871222 10979 0.0000000 0.0000000 -0.0219730
0.0059900 60.0 353 10722 372415 10447 3770871349 11075 0.0000000 0.0000000 -0.0219730
0.0201220 60.0 288 10412 372521 10236 3770871476 10700 0.0000000 0.0000000 -0.0219730
0.0342540 60.0 148 10333 371347 10195 3770871603 10481 0.0000000 0.0000000 -0.0219730
0.0483860 60.0 108 10282 371570 10364 3770871730 10390 0.0000000 0.0000000 -0.0219730
0.0625180 60.0 94 10540 371887 10242 3770871857 10634 0.0000000 0.0000000 -0.0219730
0.0766500 60.0 173 10496 372155 10219 3770871984 10669 0.0000000 0.0000000 -0.0219730
0.0907820 60.0 304 10566 374825 10308 3770872111 10870 0.0000000 0.0000000 -0.0219730
0.1049140 60.0 385 10446 379091 10345 3770872238 10831 0.0000000 0.0000000 -0.0219730
