# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 511 7209 361268 10145 3770906271 7720 0.0000000 0.0000000 1.0546870
-0.0858680 60.0 271 7084 362702 10222 3770906399 7355 0.0000000 0.0000000 1.0546870
-0.0717360 60.0 259 7085 362981 10360 3770906526 7344 0.0000000 0.0000000 1.0546870
-0.0646700 60.0 310 7189 362437 10187 3770906653 7499 0.0000000 0.0000000 1.0546870
-0.0505380 60.0 525 7048 361974 10362 3770906781 7573 0.0000000 0.0000000 1.0546870
-0.0364060 60.0 767 7134 361381 10313 3770906908 7901 0.0000000 0.0000000 1.0546870
-0.0222740 60.0 1036 6951 362730 10261 3770907035 7987 0.0000000 0.0000000 1.0546870
-0.0081420 60.0 1077 7057 362267 10293 3770907162 8134 0.0000000 0.0000000 1.0546870
0.0059900 60.0 887 6933 362900 10341 3770907289 7820 0.0000000 0.0000000 1.0546870
0.0201220 60.0 698 7148 362666 10306 3770907417 7846 0.0000000 0.0000000 1.0546870
0.0342540 60.0 419 7030 367686 10324 3770907544 7449 0.0000000 0.0000000 1.0546870
0.0483860 60.0 260 7061 367547 10224 3770907671 7321 0.0000000 0.0000000 1.0546870
0.0625180 60.0 287 7092 368226 10213 3770907798 7379 0.0000000 0.0000000 1.0546870
0.0766500 60.0 492 7092 368376 10316 3770907926 7584 0.0000000 0.0000000 1.0546870
0.0907820 60.0 788 7123 367940 10040 3770908053 7911 0.0000000 0.0000000 1.0546870
0.1049140 60.0 1064 7018 368502 10217 3770908180 8082 0.0000000 0.0000000 1.0546870
