# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 336 8546 371325 10333 3770885299 8882 0.0000000 0.0000000 0.4394530
-0.0858680 60.0 219 8691 371897 10231 3770885426 8910 0.0000000 0.0000000 0.4394530
-0.0717360 60.0 151 8821 371704 10321 3770885553 8972 0.0000000 0.0000000 0.4394530
-0.0646700 60.0 228 8694 372039 10210 3770885681 8922 0.0000000 0.0000000 0.4394530
-0.0505380 60.0 361 8921 372320 10332 3770885808 9282 0.0000000 0.0000000 0.4394530
-0.0364060 60.0 557 8610 375209 10119 3770885935 9167 0.0000000 0.0000000 0.4394530
-0.0222740 60.0 727 8753 375709 10023 3770886062 9480 0.0000000 0.0000000 0.4394530
-0.0081420 60.0 756 8741 375938 10297 3770886189 9497 0.0000000 0.0000000 0.4394530
0.0059900 60.0 610 8904 376252 10009 3770886316 9514 0.0000000 0.0000000 0.4394530
0.0201220 60.0 464 8542 375473 10197 3770886443 9006 0.0000000 0.0000000 0.4394530
0.0342540 60.0 271 8718 376459 10240 3770886570 8989 0.0000000 0.0000000 0.4394530
0.0483860 60.0 169 8728 376487 10321 3770886698 8897 0.0000000 0.0000000 0.4394530
0.0625180 60.0 193 8653 376248 10321 3770886825 8846 0.0000000 0.0000000 0.4394530
0.0766500 60.0 395 8585 375336 10262 3770886952 8980 0.0000000 0.0000000 0.4394530
0.0907820 60.0 577 8743 376551 10314 3770887079 9320 0.0000000 0.0000000 0.4394530
0.1049140 60.0 776 8685 375597 10024 3770887206 9461 0.0000000 0.0000000 0.4394530
