# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 401 7685 368626 10371 3770891290 8086 0.0000000 0.0000000 0.6042480
-0.0858680 60.0 249 7767 368922 10237 3770891417 8016 0.0000000 0.0000000 0.6042480
-0.0717360 60.0 236 7856 369211 10402 3770891544 8092 0.0000000 0.0000000 0.6042480
-0.0646700 60.0 303 7668 369638 10207 3770891671 7971 0.0000000 0.0000000 0.6042480
-0.0505380 60.0 495 7623 370403 10237 3770891798 8118 0.0000000 0.0000000 0.6042480
-0.0364060 60.0 743 7798 370837 10289 3770891925 8541 0.0000000 0.0000000 0.6042480
-0.0222740 60.0 905 7664 370989 10266 3770892053 8569 0.0000000 0.0000000 0.6042480
-0.0081420 60.0 921 7576 370826 10178 3770892180 8497 0.0000000 0.0000000 0.6042480
0.0059900 60.0 801 7752 369975 10212 3770892307 8553 0.0000000 0.0000000 0.6042480
0.0201220 60.0 529 7688 370337 10221 3770892434 8217 0.0000000 0.0000000 0.6042480
0.0342540 60.0 306 7678 370918 10371 3770892561 7984 0.0000000 0.0000000 0.6042480
0.0483860 60.0 218 7669 371426 10466 3770892688 7887 0.0000000 0.0000000 0.6042480
0.0625180 60.0 295 7709 371578 10376 3770892815 8004 0.0000000 0.0000000 0.6042480
0.0766500 60.0 392 7864 370777 10194 3770892943 8256 0.0000000 0.0000000 0.6042480
0.0907820 60.0 723 7739 372102 10292 3770893070 8462 0.0000000 0.0000000 0.6042480
0.1049140 60.0 912 7625 371710 10278 3770893197 8537 0.0000000 0.0000000 0.6042480
