* begin:	21.06.2021 14:40:37
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	18137	8716	363290	50632	3707127642	26853	0.0000000	0.0000000
* Date: 21.06.2021	Time: 15:40
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.001000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.00	26	112
1	1.00	3600.00	63	191
2	2.00	3600.00	56	219
3	3.00	3600.00	56	168
4	4.00	3600.00	64	150
5	5.00	3600.00	63	127
6	6.00	3600.00	74	132
7	7.00	3600.00	72	121
8	8.00	3600.00	60	130
9	9.00	3600.00	49	140
10	10.00	3600.00	65	163
11	11.00	3600.00	51	155
12	12.00	3600.00	49	184
13	13.00	3600.00	70	170
14	14.00	3600.00	53	249
15	15.00	3600.00	57	215
16	16.00	3600.00	60	208
17	17.00	3600.00	49	204
18	18.00	3600.00	64	211
19	19.00	3600.00	56	189
20	20.00	3600.00	54	195
21	21.00	3600.00	58	162
22	22.00	3600.00	60	145
23	23.00	3600.00	56	131
24	24.00	3600.00	41	139
25	25.00	3600.00	48	140
26	26.00	3600.00	58	142
27	27.00	3600.00	52	134
28	28.00	3600.00	70	177
29	29.00	3600.00	58	158
30	30.00	3600.00	60	178
31	31.00	3600.00	50	178
32	32.00	3600.00	57	205
33	33.00	3600.00	60	204
34	34.00	3600.00	63	224
35	35.00	3600.00	57	190
36	36.00	3600.00	61	199
37	37.00	3600.00	53	153
38	38.00	3600.00	72	143
39	39.00	3600.00	51	120
40	40.00	3600.00	61	137
41	41.00	3600.00	72	131
42	42.00	3600.00	54	133
43	43.00	3600.00	56	119
44	44.00	3600.00	62	143
45	45.00	3600.00	69	123
46	46.00	3600.00	70	176
47	47.00	3600.00	64	170
48	48.00	3600.00	64	209
49	49.00	3600.00	60	225
50	50.00	3600.00	59	229
51	51.00	3600.00	48	203
52	52.00	3600.00	52	200
53	53.00	3600.00	65	190
54	54.00	3600.00	54	173
55	55.00	3600.00	59	166
56	56.00	3600.00	74	133
57	57.00	3600.00	72	135
58	58.00	3600.00	62	141
59	59.00	3600.00	60	123
60	60.00	3600.00	61	163
61	61.00	3600.00	57	146
62	62.00	3600.00	66	176
63	63.00	3600.00	39	194
64	64.00	3600.00	73	166
65	65.00	3600.00	57	196
66	66.00	3600.00	57	210
67	67.00	3600.00	51	186
68	68.00	3600.00	65	188
69	69.00	3600.00	56	171
70	70.00	3600.00	55	151
71	71.00	3600.00	55	177
72	72.00	3600.00	63	164
73	73.00	3600.00	59	162
74	74.00	3600.00	60	170
75	75.00	3600.00	65	135
76	76.00	3600.00	61	166
77	77.00	3600.00	62	147
78	78.00	3600.00	76	178
79	79.00	3600.00	67	166
80	80.00	3600.00	71	177
81	81.00	3600.00	59	181
82	82.00	3600.00	56	183
83	83.00	3600.00	66	185
84	84.00	3600.00	76	185
85	85.00	3600.00	55	184
86	86.00	3600.00	60	182
87	87.00	3600.00	60	159
88	88.00	3600.00	44	178
89	89.00	3600.00	55	180
90	90.00	3600.00	68	162
91	91.00	3600.00	57	167
92	92.00	3600.00	65	181
93	93.00	3600.00	53	155
94	94.00	3600.00	57	160
95	95.00	3600.00	66	162
96	96.00	3600.00	55	175
97	97.00	3600.00	57	161
98	98.00	3600.00	60	167
99	99.00	3600.00	56	161
100	100.00	3600.00	64	186
101	101.00	3600.00	62	159
102	102.00	3600.00	47	167
103	103.00	3600.00	53	141
104	104.00	3600.00	77	178
105	105.00	3600.00	43	173
106	106.00	3600.00	58	169
