* begin:	04/09/2023 23:19:18
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	31805	4321	130199	106212	3776708361	36126	0.0000000	0.0000000
* Date: 04/09/2023	Time: 23:39
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 1200.011000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	162	545
1	3.00	1200.01	298	1071
2	6.00	1200.01	298	1098
3	9.00	1200.01	313	1048
4	12.00	1200.01	344	1053
5	15.00	1200.01	330	1099
6	18.00	1200.01	310	1130
7	21.00	1200.01	336	1021
8	24.00	1200.01	313	1045
9	27.00	1200.01	334	1079
10	30.00	1200.01	305	1025
11	33.00	1200.01	332	1009
12	36.00	1200.01	333	1083
13	39.00	1200.01	306	1070
14	42.00	1200.01	303	1040
15	45.00	1200.01	286	1082
16	48.00	1200.01	339	1028
17	51.00	1200.01	319	1036
18	54.00	1200.01	311	1060
19	57.00	1200.01	294	1035
20	60.00	1200.01	318	1022
21	63.00	1200.01	304	1052
22	66.00	1200.01	289	1051
23	69.00	1200.01	304	1043
24	72.00	1200.01	292	1072
25	75.00	1200.01	318	1064
26	78.00	1200.01	357	1042
27	81.00	1200.01	315	1121
28	84.00	1200.01	314	1083
29	87.00	1200.01	315	989
30	90.00	1200.01	322	1083
31	93.00	1200.01	326	1041
32	96.00	1200.01	309	1124
33	99.00	1200.01	309	1025
34	102.00	1200.01	346	1050
35	105.00	1200.01	345	1037
36	108.00	1200.01	344	1100
37	111.00	1200.01	319	1108
38	114.00	1200.01	368	1112
39	117.00	1200.01	298	1075
40	120.00	1200.01	326	1134
41	123.00	1200.01	311	1105
42	126.00	1200.01	302	1138
43	129.00	1200.01	317	1065
44	132.00	1200.01	325	1027
45	135.00	1200.01	330	994
46	138.00	1200.01	325	1147
47	141.00	1200.01	281	1007
48	144.00	1200.01	303	1016
49	147.00	1200.01	312	1023
50	150.00	1200.01	317	1067
51	153.00	1200.01	285	1046
52	156.00	1200.01	293	1047
53	159.00	1200.01	270	1085
54	162.00	1200.01	315	1045
55	165.00	1200.01	281	1009
56	168.00	1200.01	304	1080
57	171.00	1200.01	292	1010
58	174.00	1200.01	312	1090
59	177.00	1200.01	310	1045
60	180.00	1200.01	325	1088
61	183.00	1200.01	287	1008
62	186.00	1200.01	327	1058
63	189.00	1200.01	318	1043
64	192.00	1200.01	309	1116
65	195.00	1200.01	358	1128
66	198.00	1200.01	344	1097
67	201.00	1200.01	331	991
68	204.00	1200.01	314	1163
69	207.00	1200.01	310	1089
70	210.00	1200.01	311	1114
71	213.00	1200.01	313	1075
72	216.00	1200.01	344	1075
73	219.00	1200.01	343	1063
74	222.00	1200.01	315	1076
75	225.00	1200.01	330	1078
76	228.00	1200.01	304	1052
77	231.00	1200.01	321	1086
78	234.00	1200.01	344	1051
79	237.00	1200.01	314	1048
80	240.00	1200.01	296	1045
81	243.00	1200.01	301	1039
82	246.00	1200.01	327	991
83	249.00	1200.01	301	974
84	252.00	1200.01	324	1096
85	255.00	1200.01	293	937
86	258.00	1200.01	343	1064
87	261.00	1200.01	316	1029
88	264.00	1200.01	287	989
89	267.00	1200.01	309	1040
90	270.00	1200.01	330	1042
91	273.00	1200.01	344	1008
92	276.00	1200.01	309	992
93	279.00	1200.01	315	1049
94	282.00	1200.01	338	1062
95	285.00	1200.01	320	1094
96	288.00	1200.01	323	1045
97	291.00	1200.01	324	1086
98	294.00	1200.01	338	1029
99	297.00	1200.01	318	1088
100	300.00	1200.01	298	883
* end: 04/09/2023 23:39:23
