# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.098389 20.0 3778 7692 5 22 3795356773 11470 0.000000 0.000000
-1.900635 20.0 2010 9414 0 27 3795356799 11424 0.000000 0.000000
-1.680908 20.0 1013 10383 4 17 3795356825 11396 0.000000 0.000000
-1.483154 20.0 1123 10256 4 30 3795356851 11379 0.000000 0.000000
-1.274414 20.0 2645 8832 1 16 3795356878 11477 0.000000 0.000000
-1.054688 20.0 4138 7195 2 30 3795356904 11333 0.000000 0.000000
-0.845947 20.0 5875 5411 4 27 3795356930 11286 0.000000 0.000000
-0.626221 20.0 6538 4492 5 21 3795356957 11030 0.000000 0.000000
-0.428467 20.0 6485 4697 6 25 3795356983 11182 0.000000 0.000000
-0.208740 20.0 5063 6283 2 24 3795357009 11346 0.000000 0.000000
0.000000 20.0 3331 8202 3 20 3795357035 11533 0.000000 0.000000
0.208740 20.0 1795 9543 2 14 3795357061 11338 0.000000 0.000000
0.417480 20.0 810 10648 5 27 3795357088 11458 0.000000 0.000000
0.615234 20.0 1305 10045 2 16 3795357114 11350 0.000000 0.000000
0.823975 20.0 2639 8597 5 15 3795357140 11236 0.000000 0.000000
1.054688 20.0 4483 6793 2 27 3795357166 11276 0.000000 0.000000
1.274414 20.0 6073 5098 6 19 3795357193 11171 0.000000 0.000000
1.472168 20.0 6773 4282 3 17 3795357219 11055 0.000000 0.000000
1.680908 20.0 5973 5344 4 24 3795357245 11317 0.000000 0.000000
1.878662 20.0 4965 6511 2 20 3795357271 11476 0.000000 0.000000
2.087402 20.0 3021 8282 7 18 3795357298 11303 0.000000 0.000000
2.307129 20.0 1715 9682 4 20 3795357324 11397 0.000000 0.000000
