# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 266 8422 379395 9966 3771223479 8688 0.0000000 0.0000000 1.4611820
-0.0858680 60.0 65 8456 378370 10153 3771223607 8521 0.0000000 0.0000000 1.4611820
-0.0717360 60.0 80 8234 371658 10093 3771223734 8314 0.0000000 0.0000000 1.4611820
-0.0646700 60.0 161 8462 372174 10081 3771223862 8623 0.0000000 0.0000000 1.4611820
-0.0505380 60.0 403 8311 372466 9967 3771223989 8714 0.0000000 0.0000000 1.4611820
-0.0364060 60.0 741 8296 374233 10259 3771224116 9037 0.0000000 0.0000000 1.4611820
-0.0222740 60.0 956 8403 375035 10073 3771224244 9359 0.0000000 0.0000000 1.4611820
-0.0081420 60.0 881 8240 375103 10069 3771224371 9121 0.0000000 0.0000000 1.4611820
0.0059900 60.0 783 8418 371604 10027 3771224498 9201 0.0000000 0.0000000 1.4611820
0.0201220 60.0 461 8377 371459 10040 3771224626 8838 0.0000000 0.0000000 1.4611820
0.0342540 60.0 161 8375 372156 10123 3771224753 8536 0.0000000 0.0000000 1.4611820
0.0483860 60.0 44 8334 377529 9873 3771224881 8378 0.0000000 0.0000000 1.4611820
0.0625180 60.0 130 8364 377520 10115 3771225008 8494 0.0000000 0.0000000 1.4611820
0.0766500 60.0 380 8353 378329 9971 3771225135 8733 0.0000000 0.0000000 1.4611820
0.0907820 60.0 711 8304 373425 10114 3771225263 9015 0.0000000 0.0000000 1.4611820
0.1049140 60.0 948 8444 372053 9905 3771225390 9392 0.0000000 0.0000000 1.4611820
