# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 414 7266 376413 10372 3771160430 7680 0.0000000 0.0000000 -0.7360840
-0.0858680 60.0 121 7471 377325 10146 3771160558 7592 0.0000000 0.0000000 -0.7360840
-0.0717360 60.0 79 7392 375143 10204 3771160684 7471 0.0000000 0.0000000 -0.7360840
-0.0646700 60.0 157 7350 374491 10065 3771160812 7507 0.0000000 0.0000000 -0.7360840
-0.0505380 60.0 479 7338 374465 10047 3771160939 7817 0.0000000 0.0000000 -0.7360840
-0.0364060 60.0 831 7477 377929 10179 3771161066 8308 0.0000000 0.0000000 -0.7360840
-0.0222740 60.0 1169 7255 380684 10276 3771161193 8424 0.0000000 0.0000000 -0.7360840
-0.0081420 60.0 1225 7340 379997 10198 3771161320 8565 0.0000000 0.0000000 -0.7360840
0.0059900 60.0 987 7503 378484 10177 3771161447 8490 0.0000000 0.0000000 -0.7360840
0.0201220 60.0 637 7307 375573 10125 3771161574 7944 0.0000000 0.0000000 -0.7360840
0.0342540 60.0 264 7366 376930 10055 3771161701 7630 0.0000000 0.0000000 -0.7360840
0.0483860 60.0 54 7344 376964 10078 3771161828 7398 0.0000000 0.0000000 -0.7360840
0.0625180 60.0 139 7427 374183 10352 3771161955 7566 0.0000000 0.0000000 -0.7360840
0.0766500 60.0 390 7353 373303 10104 3771162082 7743 0.0000000 0.0000000 -0.7360840
0.0907820 60.0 836 7356 373544 9970 3771162209 8192 0.0000000 0.0000000 -0.7360840
0.1049140 60.0 1170 7484 377891 10084 3771162336 8654 0.0000000 0.0000000 -0.7360840
