# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 338 6985 379625 10243 3771157438 7323 0.0000000 0.0000000 -0.8679200
-0.0858680 60.0 114 7080 378710 9954 3771157565 7194 0.0000000 0.0000000 -0.8679200
-0.0717360 60.0 99 6949 375625 10253 3771157692 7048 0.0000000 0.0000000 -0.8679200
-0.0646700 60.0 249 7035 371784 10105 3771157819 7284 0.0000000 0.0000000 -0.8679200
-0.0505380 60.0 515 7101 371421 10102 3771157946 7616 0.0000000 0.0000000 -0.8679200
-0.0364060 60.0 1016 7092 371161 10141 3771158073 8108 0.0000000 0.0000000 -0.8679200
-0.0222740 60.0 1265 7062 372415 10023 3771158200 8327 0.0000000 0.0000000 -0.8679200
-0.0081420 60.0 1318 6948 372018 10215 3771158327 8266 0.0000000 0.0000000 -0.8679200
0.0059900 60.0 1106 6945 371972 9996 3771158454 8051 0.0000000 0.0000000 -0.8679200
0.0201220 60.0 631 7146 376459 10091 3771158581 7777 0.0000000 0.0000000 -0.8679200
0.0342540 60.0 261 7087 376323 10177 3771158708 7348 0.0000000 0.0000000 -0.8679200
0.0483860 60.0 63 7022 377457 10097 3771158835 7085 0.0000000 0.0000000 -0.8679200
0.0625180 60.0 167 7008 377024 10131 3771158962 7175 0.0000000 0.0000000 -0.8679200
0.0766500 60.0 523 7059 376998 10263 3771159089 7582 0.0000000 0.0000000 -0.8679200
0.0907820 60.0 912 7032 375972 10173 3771159216 7944 0.0000000 0.0000000 -0.8679200
0.1049140 60.0 1235 7006 373911 10071 3771159343 8241 0.0000000 0.0000000 -0.8679200
