# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 296 21160 752914 20458 3771183566 21456 0.0000000 0.0000000 0.0549320
-0.0858680 120.0 100 21230 752592 20336 3771183813 21330 0.0000000 0.0000000 0.0549320
-0.0717360 120.0 62 21278 752016 20127 3771184060 21340 0.0000000 0.0000000 0.0549320
-0.0646700 120.0 110 21038 752405 20088 3771184308 21148 0.0000000 0.0000000 0.0549320
-0.0505380 120.0 353 21276 753366 20110 3771184555 21629 0.0000000 0.0000000 0.0549320
-0.0364060 120.0 720 21423 752984 20028 3771184802 22143 0.0000000 0.0000000 0.0549320
-0.0222740 120.0 943 21235 753328 20333 3771185049 22178 0.0000000 0.0000000 0.0549320
-0.0081420 120.0 975 21362 753904 20359 3771185296 22337 0.0000000 0.0000000 0.0549320
0.0059900 120.0 783 21292 752098 20213 3771185543 22075 0.0000000 0.0000000 0.0549320
0.0201220 120.0 519 21481 750919 20141 3771185790 22000 0.0000000 0.0000000 0.0549320
0.0342540 120.0 208 21339 753426 20312 3771186037 21547 0.0000000 0.0000000 0.0549320
0.0483860 120.0 47 21236 753583 20277 3771186284 21283 0.0000000 0.0000000 0.0549320
0.0625180 120.0 88 21520 752549 20241 3771186531 21608 0.0000000 0.0000000 0.0549320
0.0766500 120.0 320 21264 752919 20033 3771186778 21584 0.0000000 0.0000000 0.0549320
0.0907820 120.0 668 21460 752649 20368 3771187025 22128 0.0000000 0.0000000 0.0549320
0.1049140 120.0 931 21340 752718 20299 3771187272 22271 0.0000000 0.0000000 0.0549320
