# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 244 9440 378158 10138 3771170236 9684 0.0000000 0.0000000 -0.3625490
-0.0858680 60.0 84 9435 377896 10141 3771170363 9519 0.0000000 0.0000000 -0.3625490
-0.0717360 60.0 48 9462 377600 10203 3771170490 9510 0.0000000 0.0000000 -0.3625490
-0.0646700 60.0 114 9372 377379 10264 3771170617 9486 0.0000000 0.0000000 -0.3625490
-0.0505380 60.0 285 9525 378084 10248 3771170744 9810 0.0000000 0.0000000 -0.3625490
-0.0364060 60.0 521 9511 377500 10083 3771170871 10032 0.0000000 0.0000000 -0.3625490
-0.0222740 60.0 748 9316 378003 10282 3771170998 10064 0.0000000 0.0000000 -0.3625490
-0.0081420 60.0 747 9425 376966 10247 3771171125 10172 0.0000000 0.0000000 -0.3625490
0.0059900 60.0 610 9413 377843 10184 3771171252 10023 0.0000000 0.0000000 -0.3625490
0.0201220 60.0 367 9418 375014 10091 3771171379 9785 0.0000000 0.0000000 -0.3625490
0.0342540 60.0 160 9469 375186 10175 3771171506 9629 0.0000000 0.0000000 -0.3625490
0.0483860 60.0 37 9280 377855 10006 3771171633 9317 0.0000000 0.0000000 -0.3625490
0.0625180 60.0 98 9480 374387 10186 3771171760 9578 0.0000000 0.0000000 -0.3625490
0.0766500 60.0 272 9262 374624 10207 3771171887 9534 0.0000000 0.0000000 -0.3625490
0.0907820 60.0 514 9575 378511 10106 3771172014 10089 0.0000000 0.0000000 -0.3625490
0.1049140 60.0 745 9386 379858 10121 3771172141 10131 0.0000000 0.0000000 -0.3625490
