# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 616 6317 375196 10060 3770479117 6933 0.0000000 0.0000000 -0.9008790
-0.0929340 60.0 521 6469 375668 10211 3770479244 6990 0.0000000 0.0000000 -0.9008790
-0.0858680 60.0 354 6444 376894 10027 3770479371 6798 0.0000000 0.0000000 -0.9008790
-0.0788020 60.0 264 6547 375686 10007 3770479497 6811 0.0000000 0.0000000 -0.9008790
-0.0717360 60.0 272 6481 377014 10207 3770479624 6753 0.0000000 0.0000000 -0.9008790
-0.0646700 60.0 286 6420 375677 10196 3770479751 6706 0.0000000 0.0000000 -0.9008790
-0.0576040 60.0 361 6437 376414 10146 3770479878 6798 0.0000000 0.0000000 -0.9008790
-0.0505380 60.0 524 6426 375763 10246 3770480005 6950 0.0000000 0.0000000 -0.9008790
-0.0434720 60.0 635 6495 376290 10279 3770480132 7130 0.0000000 0.0000000 -0.9008790
-0.0364060 60.0 807 6486 375858 10072 3770480259 7293 0.0000000 0.0000000 -0.9008790
-0.0293400 60.0 962 6385 376132 9986 3770480386 7347 0.0000000 0.0000000 -0.9008790
-0.0222740 60.0 1026 6440 376771 10190 3770480513 7466 0.0000000 0.0000000 -0.9008790
-0.0152080 60.0 1104 6479 377162 10240 3770480640 7583 0.0000000 0.0000000 -0.9008790
-0.0081420 60.0 1177 6399 375933 10137 3770480767 7576 0.0000000 0.0000000 -0.9008790
-0.0010760 60.0 1154 6511 376153 10222 3770480894 7665 0.0000000 0.0000000 -0.9008790
0.0059900 60.0 1055 6481 376261 10175 3770481021 7536 0.0000000 0.0000000 -0.9008790
0.0130560 60.0 981 6511 375494 10220 3770481148 7492 0.0000000 0.0000000 -0.9008790
0.0201220 60.0 797 6494 376734 10375 3770481275 7291 0.0000000 0.0000000 -0.9008790
0.0271880 60.0 642 6485 375968 9929 3770481401 7127 0.0000000 0.0000000 -0.9008790
0.0342540 60.0 504 6581 376764 10270 3770481528 7085 0.0000000 0.0000000 -0.9008790
0.0413200 60.0 377 6387 376494 10017 3770481655 6764 0.0000000 0.0000000 -0.9008790
0.0483860 60.0 315 6478 377184 10293 3770481782 6793 0.0000000 0.0000000 -0.9008790
0.0554520 60.0 255 6498 376410 10272 3770481909 6753 0.0000000 0.0000000 -0.9008790
0.0625180 60.0 269 6550 376654 10098 3770482036 6819 0.0000000 0.0000000 -0.9008790
0.0695840 60.0 313 6379 376645 10016 3770482163 6692 0.0000000 0.0000000 -0.9008790
0.0766500 60.0 438 6352 376364 10272 3770482290 6790 0.0000000 0.0000000 -0.9008790
0.0837160 60.0 599 6360 376653 10237 3770482417 6959 0.0000000 0.0000000 -0.9008790
0.0907820 60.0 734 6523 376369 10183 3770482544 7257 0.0000000 0.0000000 -0.9008790
0.0978480 60.0 943 6483 376172 10263 3770482671 7426 0.0000000 0.0000000 -0.9008790
0.1049140 60.0 1026 6546 375550 9978 3770482798 7572 0.0000000 0.0000000 -0.9008790
0.1119800 60.0 1123 6395 376446 10205 3770482925 7518 0.0000000 0.0000000 -0.9008790
