# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 492 7582 372433 10207 3770586581 8074 0.0000000 0.0000000 1.5161130
-0.0929340 60.0 395 7671 372154 10171 3770586709 8066 0.0000000 0.0000000 1.5161130
-0.0858680 60.0 283 7688 372646 10168 3770586836 7971 0.0000000 0.0000000 1.5161130
-0.0788020 60.0 212 7574 373506 10026 3770586964 7786 0.0000000 0.0000000 1.5161130
-0.0717360 60.0 207 7566 372757 10081 3770587091 7773 0.0000000 0.0000000 1.5161130
-0.0646700 60.0 213 7569 372961 10061 3770587219 7782 0.0000000 0.0000000 1.5161130
-0.0576040 60.0 256 7523 371964 10132 3770587346 7779 0.0000000 0.0000000 1.5161130
-0.0505380 60.0 351 7442 372701 10256 3770587474 7793 0.0000000 0.0000000 1.5161130
-0.0434720 60.0 415 7747 371657 10205 3770587601 8162 0.0000000 0.0000000 1.5161130
-0.0364060 60.0 477 7584 373587 10165 3770587729 8061 0.0000000 0.0000000 1.5161130
-0.0293400 60.0 614 7460 372028 10189 3770587856 8074 0.0000000 0.0000000 1.5161130
-0.0222740 60.0 783 7703 372584 9900 3770587984 8486 0.0000000 0.0000000 1.5161130
-0.0152080 60.0 820 7523 372883 10112 3770588112 8343 0.0000000 0.0000000 1.5161130
-0.0081420 60.0 907 7479 373176 10085 3770588239 8386 0.0000000 0.0000000 1.5161130
-0.0010760 60.0 893 7562 372511 10034 3770588367 8455 0.0000000 0.0000000 1.5161130
0.0059900 60.0 827 7532 371898 10146 3770588494 8359 0.0000000 0.0000000 1.5161130
0.0130560 60.0 725 7621 372894 10221 3770588622 8346 0.0000000 0.0000000 1.5161130
0.0201220 60.0 702 7613 371927 10126 3770588749 8315 0.0000000 0.0000000 1.5161130
0.0271880 60.0 544 7605 372267 10002 3770588877 8149 0.0000000 0.0000000 1.5161130
0.0342540 60.0 449 7373 372982 10064 3770589004 7822 0.0000000 0.0000000 1.5161130
0.0413200 60.0 330 7485 372183 10029 3770589132 7815 0.0000000 0.0000000 1.5161130
0.0483860 60.0 232 7293 371726 10098 3770589259 7525 0.0000000 0.0000000 1.5161130
0.0554520 60.0 199 7704 372429 10113 3770589387 7903 0.0000000 0.0000000 1.5161130
0.0625180 60.0 214 7662 373551 10033 3770589514 7876 0.0000000 0.0000000 1.5161130
0.0695840 60.0 200 7470 371673 10044 3770589642 7670 0.0000000 0.0000000 1.5161130
0.0766500 60.0 252 7624 372952 9955 3770589769 7876 0.0000000 0.0000000 1.5161130
0.0837160 60.0 382 7555 371923 10137 3770589897 7937 0.0000000 0.0000000 1.5161130
0.0907820 60.0 520 7658 371816 10128 3770590025 8178 0.0000000 0.0000000 1.5161130
0.0978480 60.0 603 7530 372351 10192 3770590152 8133 0.0000000 0.0000000 1.5161130
0.1049140 60.0 733 7708 373296 10207 3770590280 8441 0.0000000 0.0000000 1.5161130
0.1119800 60.0 745 7473 373272 10218 3770590407 8218 0.0000000 0.0000000 1.5161130
