# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 297 9906 377111 10196 3770535163 10203 0.0000000 0.0000000 0.3515620
-0.0929340 60.0 223 9756 376230 10291 3770535290 9979 0.0000000 0.0000000 0.3515620
-0.0858680 60.0 157 9885 378722 10167 3770535417 10042 0.0000000 0.0000000 0.3515620
-0.0788020 60.0 110 9909 376752 10009 3770535544 10019 0.0000000 0.0000000 0.3515620
-0.0717360 60.0 101 9747 377431 10114 3770535672 9848 0.0000000 0.0000000 0.3515620
-0.0646700 60.0 115 9535 376818 10285 3770535799 9650 0.0000000 0.0000000 0.3515620
-0.0576040 60.0 161 9780 377355 10096 3770535926 9941 0.0000000 0.0000000 0.3515620
-0.0505380 60.0 205 9692 377175 10333 3770536053 9897 0.0000000 0.0000000 0.3515620
-0.0434720 60.0 248 9881 376675 10066 3770536181 10129 0.0000000 0.0000000 0.3515620
-0.0364060 60.0 344 9706 375947 10166 3770536308 10050 0.0000000 0.0000000 0.3515620
-0.0293400 60.0 394 9840 376215 10177 3770536435 10234 0.0000000 0.0000000 0.3515620
-0.0222740 60.0 445 9854 376472 10107 3770536562 10299 0.0000000 0.0000000 0.3515620
-0.0152080 60.0 506 9826 376845 10037 3770536690 10332 0.0000000 0.0000000 0.3515620
-0.0081420 60.0 517 9651 377007 10291 3770536817 10168 0.0000000 0.0000000 0.3515620
-0.0010760 60.0 512 9574 372432 10153 3770536944 10086 0.0000000 0.0000000 0.3515620
0.0059900 60.0 481 9696 370515 10219 3770537071 10177 0.0000000 0.0000000 0.3515620
0.0130560 60.0 401 9867 370733 10282 3770537198 10268 0.0000000 0.0000000 0.3515620
0.0201220 60.0 362 9896 371099 10217 3770537326 10258 0.0000000 0.0000000 0.3515620
0.0271880 60.0 272 9746 372175 10040 3770537453 10018 0.0000000 0.0000000 0.3515620
0.0342540 60.0 233 9756 371860 10243 3770537580 9989 0.0000000 0.0000000 0.3515620
0.0413200 60.0 167 9780 371146 10239 3770537707 9947 0.0000000 0.0000000 0.3515620
0.0483860 60.0 108 9917 370938 10284 3770537835 10025 0.0000000 0.0000000 0.3515620
0.0554520 60.0 110 9833 370009 10106 3770537962 9943 0.0000000 0.0000000 0.3515620
0.0625180 60.0 122 9847 370460 10120 3770538089 9969 0.0000000 0.0000000 0.3515620
0.0695840 60.0 135 9788 370580 10356 3770538216 9923 0.0000000 0.0000000 0.3515620
0.0766500 60.0 201 9842 370071 10302 3770538344 10043 0.0000000 0.0000000 0.3515620
0.0837160 60.0 288 9622 370487 10217 3770538471 9910 0.0000000 0.0000000 0.3515620
0.0907820 60.0 353 9760 370417 10288 3770538598 10113 0.0000000 0.0000000 0.3515620
0.0978480 60.0 440 9737 369504 10358 3770538725 10177 0.0000000 0.0000000 0.3515620
0.1049140 60.0 461 9694 370344 10263 3770538853 10155 0.0000000 0.0000000 0.3515620
0.1119800 60.0 495 9738 370643 10151 3770538980 10233 0.0000000 0.0000000 0.3515620
