# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 541 7372 372414 10206 3770554925 7913 0.0000000 0.0000000 0.7910160
-0.0929340 60.0 420 7529 372059 10145 3770555053 7949 0.0000000 0.0000000 0.7910160
-0.0858680 60.0 292 7501 372159 9910 3770555180 7793 0.0000000 0.0000000 0.7910160
-0.0788020 60.0 248 7296 372411 10297 3770555307 7544 0.0000000 0.0000000 0.7910160
-0.0717360 60.0 211 7440 372693 10030 3770555435 7651 0.0000000 0.0000000 0.7910160
-0.0646700 60.0 261 7451 373017 10292 3770555562 7712 0.0000000 0.0000000 0.7910160
-0.0576040 60.0 270 7514 372582 10101 3770555690 7784 0.0000000 0.0000000 0.7910160
-0.0505380 60.0 415 7399 372608 10137 3770555817 7814 0.0000000 0.0000000 0.7910160
-0.0434720 60.0 483 7367 372730 10408 3770555944 7850 0.0000000 0.0000000 0.7910160
-0.0364060 60.0 603 7393 372530 10189 3770556072 7996 0.0000000 0.0000000 0.7910160
-0.0293400 60.0 707 7510 372374 10228 3770556199 8217 0.0000000 0.0000000 0.7910160
-0.0222740 60.0 843 7468 372607 10079 3770556327 8311 0.0000000 0.0000000 0.7910160
-0.0152080 60.0 889 7365 372201 10178 3770556454 8254 0.0000000 0.0000000 0.7910160
-0.0081420 60.0 980 7451 372328 10192 3770556581 8431 0.0000000 0.0000000 0.7910160
-0.0010760 60.0 961 7424 372200 10114 3770556709 8385 0.0000000 0.0000000 0.7910160
0.0059900 60.0 909 7453 372739 10209 3770556836 8362 0.0000000 0.0000000 0.7910160
0.0130560 60.0 890 7445 372056 10183 3770556964 8335 0.0000000 0.0000000 0.7910160
0.0201220 60.0 725 7393 372538 10345 3770557091 8118 0.0000000 0.0000000 0.7910160
0.0271880 60.0 565 7311 372197 10218 3770557218 7876 0.0000000 0.0000000 0.7910160
0.0342540 60.0 433 7479 372321 10235 3770557346 7912 0.0000000 0.0000000 0.7910160
0.0413200 60.0 327 7370 371936 10171 3770557473 7697 0.0000000 0.0000000 0.7910160
0.0483860 60.0 256 7375 373074 10153 3770557600 7631 0.0000000 0.0000000 0.7910160
0.0554520 60.0 223 7472 372209 10288 3770557728 7695 0.0000000 0.0000000 0.7910160
0.0625180 60.0 227 7631 372304 10243 3770557855 7858 0.0000000 0.0000000 0.7910160
0.0695840 60.0 276 7470 372340 10155 3770557983 7746 0.0000000 0.0000000 0.7910160
0.0766500 60.0 335 7497 371745 10233 3770558110 7832 0.0000000 0.0000000 0.7910160
0.0837160 60.0 439 7388 372149 10261 3770558237 7827 0.0000000 0.0000000 0.7910160
0.0907820 60.0 583 7484 371979 10232 3770558365 8067 0.0000000 0.0000000 0.7910160
0.0978480 60.0 727 7565 372946 10185 3770558492 8292 0.0000000 0.0000000 0.7910160
0.1049140 60.0 895 7386 372059 10326 3770558620 8281 0.0000000 0.0000000 0.7910160
0.1119800 60.0 952 7411 372287 10124 3770558747 8363 0.0000000 0.0000000 0.7910160
