# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 592 3884 129061 1517 3776468753 5993 0.000000 0.000000 -1.300000
-2.801514 20.0 441 4634 129777 930 3776468780 6005 0.000000 0.000000 -1.300000
-2.614746 20.0 291 5534 129155 441 3776468807 6266 0.000000 0.000000 -1.300000
-2.406006 20.0 212 5565 128820 399 3776468833 6176 0.000000 0.000000 -1.300000
-2.208252 20.0 273 5190 128390 739 3776468860 6202 0.000000 0.000000 -1.300000
-1.999512 20.0 429 4266 131058 1274 3776468887 5969 0.000000 0.000000 -1.300000
-1.801758 20.0 609 3323 132223 1923 3776468914 5855 0.000000 0.000000 -1.300000
-1.604004 20.0 725 2883 132253 2186 3776468940 5794 0.000000 0.000000 -1.300000
-1.395264 20.0 774 2907 127244 2115 3776468967 5796 0.000000 0.000000 -1.300000
-1.197510 20.0 682 3156 128236 1888 3776468994 5726 0.000000 0.000000 -1.300000
-1.010742 20.0 602 4087 127993 1451 3776469021 6140 0.000000 0.000000 -1.300000
-0.802002 20.0 354 4987 126359 764 3776469047 6105 0.000000 0.000000 -1.300000
-0.604248 20.0 264 5615 126170 337 3776469074 6216 0.000000 0.000000 -1.300000
-0.406494 20.0 227 5552 126147 403 3776469101 6182 0.000000 0.000000 -1.300000
-0.197754 20.0 259 5126 126787 673 3776469128 6058 0.000000 0.000000 -1.300000
0.000000 20.0 442 4186 125529 1434 3776469154 6062 0.000000 0.000000 -1.300000
0.197754 20.0 627 3339 125364 1937 3776469181 5903 0.000000 0.000000 -1.300000
0.395508 20.0 755 2895 125450 2172 3776469208 5822 0.000000 0.000000 -1.300000
0.593262 20.0 782 2739 125459 2241 3776469235 5762 0.000000 0.000000 -1.300000
0.802002 20.0 711 3216 127518 1944 3776469262 5871 0.000000 0.000000 -1.300000
0.988769 20.0 559 4128 127235 1383 3776469288 6070 0.000000 0.000000 -1.300000
1.197510 20.0 398 4955 126911 827 3776469315 6180 0.000000 0.000000 -1.300000
1.395264 20.0 257 5402 125881 462 3776469342 6121 0.000000 0.000000 -1.300000
1.614990 20.0 205 5496 126111 381 3776469369 6082 0.000000 0.000000 -1.300000
1.801758 20.0 247 5156 126166 619 3776469395 6022 0.000000 0.000000 -1.300000
1.999512 20.0 359 4402 126464 1196 3776469422 5957 0.000000 0.000000 -1.300000
2.197266 20.0 599 3378 124177 1825 3776469449 5802 0.000000 0.000000 -1.300000
2.384033 20.0 699 2989 125864 2114 3776469476 5802 0.000000 0.000000 -1.300000
2.614746 20.0 759 2837 126250 2229 3776469502 5825 0.000000 0.000000 -1.300000
2.801514 20.0 708 3247 124670 1884 3776469529 5839 0.000000 0.000000 -1.300000
3.010254 20.0 578 4018 125859 1400 3776469556 5996 0.000000 0.000000 -1.300000
