# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-3.010254 20.0 247 5614 128312 282 3776479919 6143 0.000000 0.000000 1.900000
-2.801514 20.0 211 5804 128403 318 3776479946 6333 0.000000 0.000000 1.900000
-2.592773 20.0 253 5202 128557 636 3776479973 6091 0.000000 0.000000 1.900000
-2.406006 20.0 485 4154 128881 1448 3776480000 6087 0.000000 0.000000 1.900000
-2.208252 20.0 624 3298 128289 2014 3776480027 5936 0.000000 0.000000 1.900000
-1.999512 20.0 766 2772 126187 2316 3776480054 5854 0.000000 0.000000 1.900000
-1.801758 20.0 773 2966 126218 2063 3776480080 5802 0.000000 0.000000 1.900000
-1.604004 20.0 701 3530 126260 1734 3776480107 5965 0.000000 0.000000 1.900000
-1.395264 20.0 496 4825 126238 891 3776480134 6212 0.000000 0.000000 1.900000
-1.197510 20.0 294 5473 126079 467 3776480161 6234 0.000000 0.000000 1.900000
-0.999756 20.0 183 5842 126342 236 3776480188 6261 0.000000 0.000000 1.900000
-0.812988 20.0 196 5663 125834 439 3776480215 6298 0.000000 0.000000 1.900000
-0.604248 20.0 282 5122 125728 757 3776480241 6161 0.000000 0.000000 1.900000
-0.395508 20.0 446 4014 126188 1528 3776480268 5988 0.000000 0.000000 1.900000
-0.197754 20.0 672 3082 125889 2010 3776480295 5764 0.000000 0.000000 1.900000
-0.010986 20.0 815 2701 127138 2268 3776480322 5784 0.000000 0.000000 1.900000
0.197754 20.0 810 2989 125420 2122 3776480349 5921 0.000000 0.000000 1.900000
0.406494 20.0 713 3532 125408 1722 3776480376 5967 0.000000 0.000000 1.900000
0.604248 20.0 551 4548 125145 994 3776480403 6093 0.000000 0.000000 1.900000
0.812988 20.0 324 5248 124757 534 3776480430 6106 0.000000 0.000000 1.900000
0.999756 20.0 226 5698 123868 300 3776480457 6224 0.000000 0.000000 1.900000
1.186523 20.0 219 5671 126798 433 3776480483 6323 0.000000 0.000000 1.900000
1.384277 20.0 300 4926 126350 853 3776480510 6079 0.000000 0.000000 1.900000
1.604004 20.0 541 3951 126345 1606 3776480537 6098 0.000000 0.000000 1.900000
1.790771 20.0 653 3313 132126 1952 3776480564 5918 0.000000 0.000000 1.900000
1.988525 20.0 803 2723 130140 2306 3776480591 5832 0.000000 0.000000 1.900000
2.186279 20.0 816 2905 130843 2271 3776480618 5992 0.000000 0.000000 1.900000
2.384033 20.0 657 3540 127154 1841 3776480645 6038 0.000000 0.000000 1.900000
2.603760 20.0 527 4648 125900 992 3776480672 6167 0.000000 0.000000 1.900000
2.801514 20.0 338 5277 125199 558 3776480699 6173 0.000000 0.000000 1.900000
2.999268 20.0 249 5750 126501 319 3776480726 6318 0.000000 0.000000 1.900000
