# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 248 5514 130678 493 3776455900 6255 0.000000 0.000000 0.500000
-2.801514 20.0 316 4864 130393 764 3776455927 5944 0.000000 0.000000 0.500000
-2.603760 20.0 469 4157 125412 1414 3776455954 6040 0.000000 0.000000 0.500000
-2.406006 20.0 624 3264 126522 1997 3776455980 5885 0.000000 0.000000 0.500000
-2.197266 20.0 701 2982 126422 2219 3776456007 5902 0.000000 0.000000 0.500000
-2.021484 20.0 731 2993 126645 2040 3776456034 5764 0.000000 0.000000 0.500000
-1.812744 20.0 603 3516 126332 1825 3776456061 5944 0.000000 0.000000 0.500000
-1.604004 20.0 511 4423 127774 1118 3776456087 6052 0.000000 0.000000 0.500000
-1.395264 20.0 321 5184 126932 624 3776456114 6129 0.000000 0.000000 0.500000
-1.208496 20.0 283 5460 126867 407 3776456141 6150 0.000000 0.000000 0.500000
-0.999756 20.0 258 5323 131269 575 3776456167 6156 0.000000 0.000000 0.500000
-0.802002 20.0 359 4723 132217 995 3776456194 6077 0.000000 0.000000 0.500000
-0.593262 20.0 485 3880 132379 1522 3776456221 5887 0.000000 0.000000 0.500000
-0.395508 20.0 571 3291 130254 1996 3776456247 5858 0.000000 0.000000 0.500000
-0.197754 20.0 773 2906 128529 2244 3776456274 5923 0.000000 0.000000 0.500000
0.000000 20.0 750 2950 127720 2099 3776456301 5799 0.000000 0.000000 0.500000
0.197754 20.0 662 3335 128782 1769 3776456327 5766 0.000000 0.000000 0.500000
0.384522 20.0 585 4145 128214 1273 3776456354 6003 0.000000 0.000000 0.500000
0.604248 20.0 349 5186 127921 612 3776456381 6147 0.000000 0.000000 0.500000
0.791016 20.0 271 5408 127534 386 3776456407 6065 0.000000 0.000000 0.500000
0.988769 20.0 244 5321 127127 504 3776456434 6069 0.000000 0.000000 0.500000
1.197510 20.0 365 4778 127971 916 3776456461 6059 0.000000 0.000000 0.500000
1.395264 20.0 460 4097 128745 1342 3776456488 5899 0.000000 0.000000 0.500000
1.593018 20.0 608 3467 129493 1868 3776456514 5943 0.000000 0.000000 0.500000
1.790771 20.0 725 2917 129132 2241 3776456541 5883 0.000000 0.000000 0.500000
1.999512 20.0 712 2878 131106 2071 3776456568 5661 0.000000 0.000000 0.500000
2.197266 20.0 649 3420 131712 1721 3776456595 5790 0.000000 0.000000 0.500000
2.395020 20.0 545 4171 131425 1230 3776456621 5946 0.000000 0.000000 0.500000
2.603760 20.0 386 4904 131185 756 3776456648 6046 0.000000 0.000000 0.500000
2.801514 20.0 286 5373 132940 401 3776456675 6060 0.000000 0.000000 0.500000
3.010254 20.0 262 5385 133203 493 3776456702 6140 0.000000 0.000000 0.500000
