# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-3.010254 20.0 273 5718 130180 300 3776474764 6291 0.000000 0.000000 1.600000
-2.801514 20.0 179 5829 126071 308 3776474791 6316 0.000000 0.000000 1.600000
-2.614746 20.0 239 5130 126447 701 3776474817 6070 0.000000 0.000000 1.600000
-2.384033 20.0 426 4153 126662 1423 3776474844 6002 0.000000 0.000000 1.600000
-2.197266 20.0 662 3261 125279 2084 3776474871 6007 0.000000 0.000000 1.600000
-1.999512 20.0 762 2677 125516 2320 3776474898 5759 0.000000 0.000000 1.600000
-1.801758 20.0 792 2673 126132 2358 3776474925 5823 0.000000 0.000000 1.600000
-1.614990 20.0 780 3274 125480 2000 3776474951 6054 0.000000 0.000000 1.600000
-1.395264 20.0 531 4289 124812 1207 3776474978 6027 0.000000 0.000000 1.600000
-1.197510 20.0 388 5130 124152 708 3776475005 6226 0.000000 0.000000 1.600000
-0.999756 20.0 253 5715 124698 302 3776475032 6270 0.000000 0.000000 1.600000
-0.802002 20.0 186 5770 124010 317 3776475059 6273 0.000000 0.000000 1.600000
-0.604248 20.0 262 5137 127338 841 3776475086 6240 0.000000 0.000000 1.600000
-0.406494 20.0 467 4288 126607 1341 3776475112 6096 0.000000 0.000000 1.600000
-0.197754 20.0 617 3229 127270 1960 3776475139 5806 0.000000 0.000000 1.600000
-0.010986 20.0 804 2606 125560 2313 3776475166 5723 0.000000 0.000000 1.600000
0.186768 20.0 832 2638 125069 2297 3776475192 5767 0.000000 0.000000 1.600000
0.395508 20.0 761 3167 124488 1889 3776475219 5817 0.000000 0.000000 1.600000
0.604248 20.0 589 4262 124661 1180 3776475246 6031 0.000000 0.000000 1.600000
0.802002 20.0 362 5099 126898 622 3776475273 6083 0.000000 0.000000 1.600000
0.999756 20.0 270 5661 131363 326 3776475300 6257 0.000000 0.000000 1.600000
1.186523 20.0 183 5880 130784 276 3776475327 6339 0.000000 0.000000 1.600000
1.395264 20.0 226 5466 131177 547 3776475353 6239 0.000000 0.000000 1.600000
1.604004 20.0 372 4405 124830 1259 3776475380 6036 0.000000 0.000000 1.600000
1.790771 20.0 625 3347 125525 1939 3776475407 5911 0.000000 0.000000 1.600000
1.999512 20.0 771 2689 125191 2286 3776475434 5746 0.000000 0.000000 1.600000
2.197266 20.0 785 2697 124364 2355 3776475461 5837 0.000000 0.000000 1.600000
2.406006 20.0 773 3008 126289 1930 3776475488 5711 0.000000 0.000000 1.600000
2.603760 20.0 608 4128 126899 1238 3776475515 5974 0.000000 0.000000 1.600000
2.790527 20.0 452 4901 126179 786 3776475541 6139 0.000000 0.000000 1.600000
2.999268 20.0 270 5472 127137 335 3776475568 6077 0.000000 0.000000 1.600000
