# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 358 5170 125849 650 3776473903 6178 0.000000 0.000000 -1.600000
-2.801514 20.0 209 5627 125552 281 3776473930 6117 0.000000 0.000000 -1.600000
-2.592773 20.0 201 5562 125916 372 3776473957 6135 0.000000 0.000000 -1.600000
-2.395020 20.0 322 4697 124501 1035 3776473984 6054 0.000000 0.000000 -1.600000
-2.208252 20.0 601 3838 124293 1707 3776474010 6146 0.000000 0.000000 -1.600000
-1.999512 20.0 681 3004 125401 2157 3776474038 5842 0.000000 0.000000 -1.600000
-1.790771 20.0 764 2719 125840 2286 3776474064 5769 0.000000 0.000000 -1.600000
-1.604004 20.0 774 3111 124864 2102 3776474091 5987 0.000000 0.000000 -1.600000
-1.406250 20.0 631 3907 125388 1541 3776474118 6079 0.000000 0.000000 -1.600000
-1.186523 20.0 474 4793 125001 882 3776474145 6149 0.000000 0.000000 -1.600000
-1.010742 20.0 290 5507 126010 477 3776474172 6274 0.000000 0.000000 -1.600000
-0.802002 20.0 193 5692 129936 287 3776474199 6172 0.000000 0.000000 -1.600000
-0.604248 20.0 219 5414 131193 486 3776474226 6119 0.000000 0.000000 -1.600000
-0.395508 20.0 406 4591 132448 1174 3776474253 6171 0.000000 0.000000 -1.600000
-0.197754 20.0 615 3446 130638 1815 3776474279 5876 0.000000 0.000000 -1.600000
0.000000 20.0 732 3005 130863 2203 3776474306 5940 0.000000 0.000000 -1.600000
0.197754 20.0 814 2801 131328 2324 3776474333 5939 0.000000 0.000000 -1.600000
0.395508 20.0 790 3041 132700 2338 3776474360 6169 0.000000 0.000000 -1.600000
0.604248 20.0 664 3532 124922 1701 3776474387 5897 0.000000 0.000000 -1.600000
0.791016 20.0 484 4500 125606 1025 3776474414 6009 0.000000 0.000000 -1.600000
0.988769 20.0 313 5314 124479 528 3776474440 6155 0.000000 0.000000 -1.600000
1.197510 20.0 186 5688 125130 284 3776474467 6158 0.000000 0.000000 -1.600000
1.395264 20.0 211 5553 127211 457 3776474494 6221 0.000000 0.000000 -1.600000
1.604004 20.0 367 4750 126213 1002 3776474521 6119 0.000000 0.000000 -1.600000
1.801758 20.0 534 3834 126838 1589 3776474548 5957 0.000000 0.000000 -1.600000
1.999512 20.0 745 3004 121559 2137 3776474575 5886 0.000000 0.000000 -1.600000
2.197266 20.0 777 2703 125972 2284 3776474602 5764 0.000000 0.000000 -1.600000
2.384033 20.0 845 2822 126170 2148 3776474628 5815 0.000000 0.000000 -1.600000
2.603760 20.0 674 3511 122379 1712 3776474655 5897 0.000000 0.000000 -1.600000
2.801514 20.0 509 4508 129916 1082 3776474682 6099 0.000000 0.000000 -1.600000
2.999268 20.0 354 5326 130538 524 3776474709 6204 0.000000 0.000000 -1.600000
