# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 425 4653 129938 921 3776472185 5999 0.000000 0.000000 -1.500000
-2.801514 20.0 254 5534 129742 403 3776472212 6191 0.000000 0.000000 -1.500000
-2.614746 20.0 223 5659 129597 323 3776472239 6205 0.000000 0.000000 -1.500000
-2.406006 20.0 295 5152 126748 731 3776472266 6178 0.000000 0.000000 -1.500000
-2.208252 20.0 444 4106 126561 1417 3776472293 5967 0.000000 0.000000 -1.500000
-1.999512 20.0 637 3258 126100 2047 3776472320 5942 0.000000 0.000000 -1.500000
-1.801758 20.0 790 2765 127282 2311 3776472346 5866 0.000000 0.000000 -1.500000
-1.604004 20.0 807 2826 129739 2219 3776472373 5852 0.000000 0.000000 -1.500000
-1.406250 20.0 761 3346 128340 1855 3776472400 5962 0.000000 0.000000 -1.500000
-1.208496 20.0 545 4192 129256 1244 3776472427 5981 0.000000 0.000000 -1.500000
-0.988769 20.0 344 5186 126005 566 3776472453 6096 0.000000 0.000000 -1.500000
-0.812988 20.0 216 5589 126033 317 3776472480 6122 0.000000 0.000000 -1.500000
-0.604248 20.0 217 5606 125349 331 3776472507 6154 0.000000 0.000000 -1.500000
-0.395508 20.0 254 5365 126297 614 3776472534 6233 0.000000 0.000000 -1.500000
-0.197754 20.0 440 4388 130917 1330 3776472561 6158 0.000000 0.000000 -1.500000
0.000000 20.0 664 3279 130001 2027 3776472588 5970 0.000000 0.000000 -1.500000
0.197754 20.0 730 2885 130886 2197 3776472615 5812 0.000000 0.000000 -1.500000
0.384522 20.0 785 2788 129426 2266 3776472642 5839 0.000000 0.000000 -1.500000
0.593262 20.0 747 3098 126217 1976 3776472668 5821 0.000000 0.000000 -1.500000
0.791016 20.0 588 4082 126004 1332 3776472695 6002 0.000000 0.000000 -1.500000
0.999756 20.0 428 4747 126202 827 3776472722 6002 0.000000 0.000000 -1.500000
1.186523 20.0 247 5605 123963 446 3776472749 6298 0.000000 0.000000 -1.500000
1.384277 20.0 203 5802 125236 317 3776472775 6322 0.000000 0.000000 -1.500000
1.593018 20.0 245 5301 124146 598 3776472802 6144 0.000000 0.000000 -1.500000
1.801758 20.0 392 4701 125148 995 3776472829 6088 0.000000 0.000000 -1.500000
1.988525 20.0 619 3522 128232 1787 3776472856 5928 0.000000 0.000000 -1.500000
2.186279 20.0 769 2717 130005 2267 3776472883 5753 0.000000 0.000000 -1.500000
2.373047 20.0 781 2799 130218 2310 3776472910 5890 0.000000 0.000000 -1.500000
2.603760 20.0 760 3445 130969 1828 3776472936 6033 0.000000 0.000000 -1.500000
2.801514 20.0 604 4167 125687 1293 3776472963 6064 0.000000 0.000000 -1.500000
3.010254 20.0 377 5103 129547 701 3776472990 6181 0.000000 0.000000 -1.500000
