# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 270 5349 127330 488 3776452478 6107 0.000000 0.000000 0.300000
-2.801514 20.0 368 4769 127785 1054 3776452505 6191 0.000000 0.000000 0.300000
-2.603760 20.0 520 3864 124778 1612 3776452532 5996 0.000000 0.000000 0.300000
-2.406006 20.0 672 2958 124920 2135 3776452559 5765 0.000000 0.000000 0.300000
-2.197266 20.0 773 2775 124889 2290 3776452585 5838 0.000000 0.000000 0.300000
-2.010498 20.0 666 3245 124911 1799 3776452612 5710 0.000000 0.000000 0.300000
-1.801758 20.0 603 3814 126287 1453 3776452639 5870 0.000000 0.000000 0.300000
-1.614990 20.0 381 4912 125315 691 3776452665 5984 0.000000 0.000000 0.300000
-1.406250 20.0 257 5392 125788 392 3776452692 6041 0.000000 0.000000 0.300000
-1.197510 20.0 246 5580 126822 353 3776452719 6179 0.000000 0.000000 0.300000
-0.999756 20.0 256 5203 129069 589 3776452746 6048 0.000000 0.000000 0.300000
-0.802002 20.0 433 4343 130114 1187 3776452772 5963 0.000000 0.000000 0.300000
-0.615234 20.0 562 3517 129673 1761 3776452799 5840 0.000000 0.000000 0.300000
-0.395508 20.0 660 2932 126383 2141 3776452826 5733 0.000000 0.000000 0.300000
-0.186768 20.0 739 2715 127465 2248 3776452853 5702 0.000000 0.000000 0.300000
0.000000 20.0 697 3100 126550 2026 3776452879 5823 0.000000 0.000000 0.300000
0.186768 20.0 566 3798 126429 1451 3776452906 5815 0.000000 0.000000 0.300000
0.384522 20.0 378 5032 126762 830 3776452933 6240 0.000000 0.000000 0.300000
0.604248 20.0 276 5622 125821 415 3776452959 6313 0.000000 0.000000 0.300000
0.802002 20.0 229 5654 127134 333 3776452986 6216 0.000000 0.000000 0.300000
0.988769 20.0 282 5322 125342 490 3776453013 6094 0.000000 0.000000 0.300000
1.197510 20.0 371 4774 125539 942 3776453039 6087 0.000000 0.000000 0.300000
1.395264 20.0 559 3539 126641 1724 3776453066 5822 0.000000 0.000000 0.300000
1.604004 20.0 686 2942 125992 2049 3776453093 5677 0.000000 0.000000 0.300000
1.801758 20.0 756 2658 125027 2286 3776453120 5700 0.000000 0.000000 0.300000
1.999512 20.0 729 3052 129281 1998 3776453146 5779 0.000000 0.000000 0.300000
2.197266 20.0 595 3842 130026 1414 3776453173 5851 0.000000 0.000000 0.300000
2.395020 20.0 472 4415 129645 1081 3776453200 5968 0.000000 0.000000 0.300000
2.603760 20.0 297 5388 131451 571 3776453227 6256 0.000000 0.000000 0.300000
2.801514 20.0 222 5598 133700 319 3776453253 6139 0.000000 0.000000 0.300000
2.999268 20.0 242 5387 133595 508 3776453280 6137 0.000000 0.000000 0.300000
