# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 720 3035 126854 2081 3776458468 5836 0.000000 0.000000 -0.700000
-2.801514 20.0 743 2916 126517 2287 3776458495 5946 0.000000 0.000000 -0.700000
-2.614746 20.0 673 3229 127288 1896 3776458521 5798 0.000000 0.000000 -0.700000
-2.395020 20.0 576 3877 126563 1478 3776458548 5931 0.000000 0.000000 -0.700000
-2.197266 20.0 451 4690 126715 918 3776458575 6059 0.000000 0.000000 -0.700000
-1.988525 20.0 271 5424 128031 470 3776458602 6165 0.000000 0.000000 -0.700000
-1.790771 20.0 273 5325 127386 404 3776458628 6002 0.000000 0.000000 -0.700000
-1.604004 20.0 318 5022 127266 673 3776458655 6013 0.000000 0.000000 -0.700000
-1.395264 20.0 434 4426 127764 1156 3776458682 6016 0.000000 0.000000 -0.700000
-1.208496 20.0 552 3680 127481 1694 3776458709 5926 0.000000 0.000000 -0.700000
-0.999756 20.0 697 3101 126992 2059 3776458735 5857 0.000000 0.000000 -0.700000
-0.802002 20.0 708 2912 129847 2145 3776458762 5765 0.000000 0.000000 -0.700000
-0.615234 20.0 692 3309 129662 1845 3776458789 5846 0.000000 0.000000 -0.700000
-0.395508 20.0 530 4110 129404 1261 3776458816 5901 0.000000 0.000000 -0.700000
-0.197754 20.0 431 4739 129328 856 3776458842 6026 0.000000 0.000000 -0.700000
-0.010986 20.0 301 5273 126799 475 3776458869 6049 0.000000 0.000000 -0.700000
0.197754 20.0 225 5595 128028 468 3776458896 6288 0.000000 0.000000 -0.700000
0.384522 20.0 292 5225 128332 663 3776458922 6180 0.000000 0.000000 -0.700000
0.604248 20.0 429 4412 124713 1273 3776458949 6114 0.000000 0.000000 -0.700000
0.802002 20.0 534 3449 124250 1821 3776458976 5804 0.000000 0.000000 -0.700000
0.999756 20.0 730 3107 124968 2081 3776459002 5918 0.000000 0.000000 -0.700000
1.186523 20.0 727 2914 125638 2175 3776459029 5816 0.000000 0.000000 -0.700000
1.395264 20.0 676 3164 125625 1887 3776459056 5727 0.000000 0.000000 -0.700000
1.593018 20.0 580 3652 126560 1551 3776459083 5783 0.000000 0.000000 -0.700000
1.790771 20.0 448 4569 125521 892 3776459110 5909 0.000000 0.000000 -0.700000
1.999512 20.0 290 5208 126168 627 3776459137 6125 0.000000 0.000000 -0.700000
2.208252 20.0 249 5499 126101 410 3776459163 6158 0.000000 0.000000 -0.700000
2.395020 20.0 267 5147 125670 584 3776459190 5998 0.000000 0.000000 -0.700000
2.592773 20.0 386 4609 125969 1065 3776459217 6060 0.000000 0.000000 -0.700000
2.801514 20.0 565 3765 123499 1653 3776459243 5983 0.000000 0.000000 -0.700000
2.999268 20.0 656 3217 126071 1955 3776459270 5828 0.000000 0.000000 -0.700000
