# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 6204 6007 164665 4 3793755555 12211 0.000000 0.000000
-1.669922 20.0 6607 5447 164584 2 3793755581 12054 0.000000 0.000000
-1.604004 20.0 7077 5204 164391 4 3793755607 12281 0.000000 0.000000
-1.505127 20.0 7237 4721 163328 2 3793755633 11958 0.000000 0.000000
-1.417236 20.0 7454 4557 161165 2 3793755659 12011 0.000000 0.000000
-1.340332 20.0 7579 4572 162247 1 3793755685 12151 0.000000 0.000000
-1.241455 20.0 7434 4725 161872 0 3793755712 12159 0.000000 0.000000
-1.153565 20.0 6765 5268 160829 5 3793755738 12033 0.000000 0.000000
-1.087646 20.0 6428 5570 160954 2 3793755764 11998 0.000000 0.000000
-0.988769 20.0 5861 6229 160501 3 3793755790 12090 0.000000 0.000000
-0.911865 20.0 5112 6882 161141 2 3793755816 11994 0.000000 0.000000
-0.823975 20.0 4363 7406 161932 1 3793755842 11769 0.000000 0.000000
-0.736084 20.0 3826 8290 162752 2 3793755868 12116 0.000000 0.000000
-0.648193 20.0 3160 9046 164619 5 3793755894 12206 0.000000 0.000000
-0.560303 20.0 2825 9550 163166 5 3793755920 12375 0.000000 0.000000
-0.472412 20.0 2598 9820 163781 5 3793755947 12418 0.000000 0.000000
-0.384522 20.0 2396 10021 164661 5 3793755973 12417 0.000000 0.000000
-0.318603 20.0 2401 9764 162636 3 3793755999 12165 0.000000 0.000000
-0.208740 20.0 2673 9688 162224 4 3793756025 12361 0.000000 0.000000
-0.131836 20.0 3144 9125 161359 1 3793756051 12269 0.000000 0.000000
-0.043945 20.0 3627 8460 162112 5 3793756077 12087 0.000000 0.000000
0.043945 20.0 3946 8071 170038 2 3793756103 12017 0.000000 0.000000
0.131836 20.0 4780 7462 168358 3 3793756129 12242 0.000000 0.000000
0.208740 20.0 5446 6554 166834 1 3793756155 12000 0.000000 0.000000
0.296631 20.0 6143 5874 165886 0 3793756182 12017 0.000000 0.000000
0.384522 20.0 6659 5475 168009 8 3793756208 12134 0.000000 0.000000
0.472412 20.0 7077 4966 166489 4 3793756234 12043 0.000000 0.000000
0.560303 20.0 7354 4680 166142 2 3793756260 12034 0.000000 0.000000
0.648193 20.0 7555 4479 165464 4 3793756286 12034 0.000000 0.000000
0.725098 20.0 7370 4419 165069 3 3793756312 11789 0.000000 0.000000
0.834961 20.0 7144 4719 164689 4 3793756338 11863 0.000000 0.000000
0.889893 20.0 6904 5107 166213 1 3793756364 12011 0.000000 0.000000
0.988769 20.0 6209 5681 164425 2 3793756390 11890 0.000000 0.000000
1.065674 20.0 6041 6297 164507 5 3793756417 12338 0.000000 0.000000
1.164551 20.0 5276 6754 165546 5 3793756443 12030 0.000000 0.000000
1.252441 20.0 4477 7649 165376 3 3793756469 12126 0.000000 0.000000
1.329346 20.0 3720 8492 161841 5 3793756495 12212 0.000000 0.000000
1.395264 20.0 3412 8890 161244 4 3793756521 12302 0.000000 0.000000
1.505127 20.0 2801 9328 161584 1 3793756547 12129 0.000000 0.000000
1.593018 20.0 2558 9822 163169 3 3793756573 12380 0.000000 0.000000
1.680908 20.0 2375 9826 161089 0 3793756599 12201 0.000000 0.000000
1.768799 20.0 2491 9930 161378 3 3793756626 12421 0.000000 0.000000
