#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.999268 20.0 774 2721 127107 2390 3776560522 5885 0.000000 0.000000
-2.801514 20.0 799 2586 127058 2346 3776560549 5731 0.000000 0.000000
-2.592773 20.0 810 2967 128250 2128 3776560576 5905 0.000000 0.000000
-2.406006 20.0 728 3526 128033 1841 3776560602 6095 0.000000 0.000000
-2.197266 20.0 552 4159 127373 1309 3776560629 6020 0.000000 0.000000
-1.999512 20.0 359 5113 127477 616 3776560656 6088 0.000000 0.000000
-1.801758 20.0 230 5601 128451 301 3776560682 6132 0.000000 0.000000
-1.604004 20.0 197 5866 132282 249 3776560709 6312 0.000000 0.000000
-1.395264 20.0 256 5562 131174 490 3776560736 6308 0.000000 0.000000
-1.197510 20.0 366 4635 132510 1033 3776560762 6034 0.000000 0.000000
-0.999756 20.0 523 3822 130608 1571 3776560789 5916 0.000000 0.000000
-0.812988 20.0 647 3185 132771 1961 3776560816 5793 0.000000 0.000000
-0.604248 20.0 789 2678 133626 2395 3776560842 5862 0.000000 0.000000
-0.384522 20.0 767 2783 132053 2276 3776560869 5826 0.000000 0.000000
-0.197754 20.0 726 3396 129665 1902 3776560895 6024 0.000000 0.000000
-0.010986 20.0 535 4178 129461 1240 3776560922 5953 0.000000 0.000000
0.197754 20.0 459 4938 128336 918 3776560949 6315 0.000000 0.000000
0.395508 20.0 269 5468 127516 454 3776560975 6191 0.000000 0.000000
0.604248 20.0 219 5688 128996 283 3776561002 6190 0.000000 0.000000
0.791016 20.0 266 5274 130109 577 3776561029 6117 0.000000 0.000000
0.999756 20.0 363 4759 129281 976 3776561056 6098 0.000000 0.000000
1.197510 20.0 573 3558 129675 1837 3776561083 5968 0.000000 0.000000
1.395264 20.0 721 3072 126377 2172 3776561109 5965 0.000000 0.000000
1.604004 20.0 814 2750 126733 2349 3776561136 5913 0.000000 0.000000
1.801758 20.0 786 3121 126510 2110 3776561163 6017 0.000000 0.000000
1.999512 20.0 675 3734 126429 1588 3776561189 5997 0.000000 0.000000
2.197266 20.0 419 4814 124761 770 3776561216 6003 0.000000 0.000000
2.406006 20.0 289 5588 125434 368 3776561243 6245 0.000000 0.000000
2.603760 20.0 223 5832 125371 241 3776561270 6296 0.000000 0.000000
2.790527 20.0 241 5396 126049 492 3776561296 6129 0.000000 0.000000
2.999268 20.0 358 4760 127047 957 3776561323 6075 0.000000 0.000000
