# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 484 7641 372757 10238 3771044567 8125 0.0000000 0.0000000 1.3403320
-0.0858680 60.0 221 7549 372792 9962 3771044694 7770 0.0000000 0.0000000 1.3403320
-0.0717360 60.0 65 7445 372862 9911 3771044821 7510 0.0000000 0.0000000 1.3403320
-0.0646700 60.0 109 7597 371609 10024 3771044949 7706 0.0000000 0.0000000 1.3403320
-0.0505380 60.0 368 7448 372022 10004 3771045076 7816 0.0000000 0.0000000 1.3403320
-0.0364060 60.0 708 7428 372621 10030 3771045203 8136 0.0000000 0.0000000 1.3403320
-0.0222740 60.0 1137 7490 372453 9913 3771045331 8627 0.0000000 0.0000000 1.3403320
-0.0081420 60.0 1269 7588 373288 9960 3771045458 8857 0.0000000 0.0000000 1.3403320
0.0059900 60.0 1082 7428 372721 10018 3771045585 8510 0.0000000 0.0000000 1.3403320
0.0201220 60.0 765 7659 372034 10156 3771045713 8424 0.0000000 0.0000000 1.3403320
0.0342540 60.0 425 7381 372538 9766 3771045840 7806 0.0000000 0.0000000 1.3403320
0.0483860 60.0 94 7499 373010 10148 3771045968 7593 0.0000000 0.0000000 1.3403320
0.0625180 60.0 74 7367 373124 9918 3771046095 7441 0.0000000 0.0000000 1.3403320
0.0766500 60.0 301 7431 373221 9980 3771046222 7732 0.0000000 0.0000000 1.3403320
0.0907820 60.0 723 7534 372209 10061 3771046350 8257 0.0000000 0.0000000 1.3403320
0.1049140 60.0 1023 7397 372773 9982 3771046477 8420 0.0000000 0.0000000 1.3403320
