# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 90.0 403 16039 564483 15268 3770994026 16442 0.0000000 0.0000000 -0.2197270
-0.0858680 90.0 169 15859 563952 15195 3770994213 16028 0.0000000 0.0000000 -0.2197270
-0.0717360 90.0 50 15817 560447 15124 3770994400 15867 0.0000000 0.0000000 -0.2197270
-0.0646700 90.0 59 15732 559543 15280 3770994587 15791 0.0000000 0.0000000 -0.2197270
-0.0505380 90.0 197 16117 557201 15588 3770994774 16314 0.0000000 0.0000000 -0.2197270
-0.0364060 90.0 440 15957 556912 15417 3770994961 16397 0.0000000 0.0000000 -0.2197270
-0.0222740 90.0 675 15995 556859 15112 3770995148 16670 0.0000000 0.0000000 -0.2197270
-0.0081420 90.0 795 16049 556670 15401 3770995335 16844 0.0000000 0.0000000 -0.2197270
0.0059900 90.0 715 15825 557043 15311 3770995522 16540 0.0000000 0.0000000 -0.2197270
0.0201220 90.0 567 15892 557066 15163 3770995710 16459 0.0000000 0.0000000 -0.2197270
0.0342540 90.0 247 15980 556041 15497 3770995896 16227 0.0000000 0.0000000 -0.2197270
0.0483860 90.0 90 16081 557442 15351 3770996084 16171 0.0000000 0.0000000 -0.2197270
0.0625180 90.0 51 15931 556050 15442 3770996271 15982 0.0000000 0.0000000 -0.2197270
0.0766500 90.0 169 15864 556229 15456 3770996458 16033 0.0000000 0.0000000 -0.2197270
0.0907820 90.0 426 15843 556310 15365 3770996645 16269 0.0000000 0.0000000 -0.2197270
0.1049140 90.0 613 16066 557103 15264 3770996832 16679 0.0000000 0.0000000 -0.2197270
