# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.098389 20.0 3697 4891 4 24 3795101841 8588 0.000000 0.000000
-1.900635 20.0 2257 6219 4 20 3795101868 8476 0.000000 0.000000
-1.680908 20.0 1290 7304 3 17 3795101894 8594 0.000000 0.000000
-1.472168 20.0 933 7704 5 14 3795101920 8637 0.000000 0.000000
-1.263428 20.0 952 7483 0 24 3795101946 8435 0.000000 0.000000
-1.065674 20.0 1823 6758 1 25 3795101972 8581 0.000000 0.000000
-0.834961 20.0 3083 5361 2 16 3795101998 8444 0.000000 0.000000
-0.626221 20.0 4068 4276 2 19 3795102024 8344 0.000000 0.000000
-0.417480 20.0 4622 3803 4 22 3795102051 8425 0.000000 0.000000
-0.208740 20.0 4532 4099 5 23 3795102077 8631 0.000000 0.000000
0.000000 20.0 3457 4925 1 19 3795102103 8382 0.000000 0.000000
0.208740 20.0 2285 6371 0 13 3795102129 8656 0.000000 0.000000
0.417480 20.0 1211 7351 4 18 3795102156 8562 0.000000 0.000000
0.626221 20.0 747 7891 1 10 3795102182 8638 0.000000 0.000000
0.834961 20.0 946 7727 3 27 3795102208 8673 0.000000 0.000000
1.054688 20.0 1992 6640 4 19 3795102234 8632 0.000000 0.000000
1.252441 20.0 3309 5361 1 15 3795102260 8670 0.000000 0.000000
1.472168 20.0 4304 4379 2 23 3795102287 8683 0.000000 0.000000
1.669922 20.0 4586 3749 3 19 3795102313 8335 0.000000 0.000000
1.878662 20.0 4374 4238 3 18 3795102339 8612 0.000000 0.000000
2.087402 20.0 3324 5095 4 19 3795102365 8419 0.000000 0.000000
2.296143 20.0 2167 6375 3 26 3795102391 8542 0.000000 0.000000
