* begin:	29/08/2023 15:36:49
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	29019	4586	124621	61588	3776162212	95193	0.0000000	0.0000000
* Date: 29/08/2023	Time: 15:56
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 1200.018000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.02	135	253
1	3.00	1200.02	240	450
2	6.00	1200.02	267	415
3	9.00	1200.02	237	396
4	12.00	1200.02	225	409
5	15.00	1200.02	226	366
6	18.00	1200.02	192	376
7	21.00	1200.02	241	355
8	24.00	1200.02	216	371
9	27.00	1200.02	242	391
10	30.00	1200.02	229	465
11	33.00	1200.02	247	432
12	36.00	1200.02	260	499
13	39.00	1200.02	285	586
14	42.00	1200.02	283	616
15	45.00	1200.02	271	690
16	48.00	1200.02	316	757
17	51.00	1200.02	314	770
18	54.00	1200.02	311	817
19	57.00	1200.02	345	806
20	60.00	1200.02	333	816
21	63.00	1200.02	355	812
22	66.00	1200.02	313	876
23	69.00	1200.02	327	793
24	72.00	1200.02	339	842
25	75.00	1200.02	332	852
26	78.00	1200.02	318	843
27	81.00	1200.02	314	798
28	84.00	1200.02	329	762
29	87.00	1200.02	323	735
30	90.00	1200.02	316	664
31	93.00	1200.02	303	597
32	96.00	1200.02	290	558
33	99.00	1200.02	285	512
34	102.00	1200.02	249	446
35	105.00	1200.02	246	411
36	108.00	1200.02	237	378
37	111.00	1200.02	236	382
38	114.00	1200.02	231	350
39	117.00	1200.02	221	337
40	120.00	1200.02	269	368
41	123.00	1200.02	238	379
42	126.00	1200.02	258	418
43	129.00	1200.02	260	430
44	132.00	1200.02	271	449
45	135.00	1200.02	255	480
46	138.00	1200.02	275	533
47	141.00	1200.02	293	587
48	144.00	1200.02	287	696
49	147.00	1200.02	336	709
50	150.00	1200.02	324	737
51	153.00	1200.02	336	742
52	156.00	1200.02	334	795
53	159.00	1200.02	326	783
54	162.00	1200.02	337	831
55	165.00	1200.02	324	846
56	168.00	1200.02	349	882
57	171.00	1200.02	341	817
58	174.00	1200.02	350	850
59	177.00	1200.02	322	853
60	180.00	1200.02	335	828
61	183.00	1200.02	306	769
62	186.00	1200.02	334	688
63	189.00	1200.02	293	698
64	192.00	1200.02	309	664
65	195.00	1200.02	271	577
66	198.00	1200.02	311	548
67	201.00	1200.02	298	520
68	204.00	1200.02	241	488
69	207.00	1200.02	235	380
70	210.00	1200.02	270	407
71	213.00	1200.02	258	353
72	216.00	1200.02	224	340
73	219.00	1200.02	229	333
74	222.00	1200.02	235	378
75	225.00	1200.02	225	384
76	228.00	1200.02	260	358
77	231.00	1200.02	266	427
78	234.00	1200.02	257	510
79	237.00	1200.02	253	522
80	240.00	1200.02	271	589
81	243.00	1200.02	310	639
82	246.00	1200.02	331	719
83	249.00	1200.02	317	737
84	252.00	1200.02	304	777
85	255.00	1200.02	360	788
86	258.00	1200.02	323	798
87	261.00	1200.02	352	840
88	264.00	1200.02	342	900
89	267.00	1200.02	292	838
90	270.00	1200.02	317	800
91	273.00	1200.02	333	819
92	276.00	1200.02	313	815
93	279.00	1200.02	353	771
94	282.00	1200.02	324	752
95	285.00	1200.02	286	779
96	288.00	1200.02	292	701
97	291.00	1200.02	308	665
98	294.00	1200.02	308	539
99	297.00	1200.02	258	547
100	300.00	1200.02	251	434
* end: 29/08/2023 15:56:54
